name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Pushpa Kamal DAHAL,Q315500,Person,Pushpa Kamal DAHAL,,,np,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Javier GARCIA Duchini,Q3163146,Person,Javier GARCIA Duchini,,,uy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Catherine Abelema AFEKU,Q31751713,Person,Catherine Abelema AFEKU,,,gh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kweku Ofori ASIAMAH,Q31751719,Person,Kweku Ofori ASIAMAH,,,gh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mwigulu NCHEMBA,Q31752753,Person,Mwigulu NCHEMBA,,,tz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Anthony Peter MAVUNDE,Q31752880,Person,Anthony Peter MAVUNDE,,,tz,,,,,,CIA World Leaders,2023-09-21T12:01:52,2023-12-04T21:58:26,2023-09-21T12:01:52
Jeanne d'Arc MUJAWAMARIYA,Q3176134,Person,Jeanne d'Arc MUJAWAMARIYA,,,rw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
SRI MULYANI Indrawati,Q3177708,Person,SRI MULYANI Indrawati,,,id,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sione Siale FOHE,Q31827675,Person,Sione Siale FOHE,,,to,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nguyen Phu TRONG,Q318458,Person,Nguyen Phu TRONG,,,vn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Joseph DJOGBENOU,Q3184857,Person,Joseph DJOGBENOU,,,bj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Andres Manuel LOPEZ OBRADOR,Q318508,Person,Andres Manuel LOPEZ OBRADOR,,,mx,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Elisa SPIROPALI,Q31880047,Person,Elisa SPIROPALI,,,al,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
HASSAN SHEIKH Mohamud,Q319153,Person,HASSAN SHEIKH Mohamud,,,so,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
TUIMALEALI'IFANO Va'aleto'a Eti Sualauvi II,Q32014514,Person,TUIMALEALI'IFANO Va'aleto'a Eti Sualauvi II,,,ws,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Sergey Kuzhugetovich SHOYGU,Q32024,Person,Sergey Kuzhugetovich SHOYGU,,,ru,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Lawrence MACAULAY,Q3219913,Person,Lawrence MACAULAY,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Luc Magloire MBARGA ATANGANA,Q3277042,Person,Luc Magloire MBARGA ATANGANA,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mahinur OZDEMIR GOKTAS,Q3277737,Person,Mahinur OZDEMIR GOKTAS,,,tr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Amelie OUDEA-CASTERA,Q33104697,Person,Amelie OUDEA-CASTERA,,,fr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Isaac Kwame ASIAMAH,Q33108613,Person,Isaac Kwame ASIAMAH,,,gh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Samuel Atta AKYEA,Q33129374,Person,Samuel Atta AKYEA,,,gh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kwesi Amoako ATTA,Q33134598,Person,Kwesi Amoako ATTA,,,gh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Emmanuelle WARGON,Q33142338,Person,Emmanuelle WARGON,,,fr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohamed Lemine Ould Aboye Ould Cheikh El HADRAMI,Q3318670,Person,Mohamed Lemine Ould Aboye Ould Cheikh El HADRAMI,,,mr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Agnes PANNIER-RUNACHER,Q33230494,Person,Agnes PANNIER-RUNACHER,,,fr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Anthony ALBANESE,Q335697,Person,Anthony ALBANESE,,,au,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ousmane Gaoual DIALLO,Q3358505,Person,Ousmane Gaoual DIALLO,,,gn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Pablo RODRIGUEZ,Q3359999,Person,Pablo RODRIGUEZ,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
