name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Kassim Haroun ALI,us-cia-djibouti-kassim-haroun-ali-minister-delegate-for-decentralization,Person,Kassim Haroun ALI,,,dj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mariam Hamadou ALI,us-cia-djibouti-mariam-hamadou-ali-minister-delegate-for-digital-economy-innovation,Person,Mariam Hamadou ALI,,,dj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nabil Mohamed AHMED,us-cia-djibouti-nabil-mohamed-ahmed-minister-of-higher-education-research,Person,Nabil Mohamed AHMED,,,dj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Said Nouh HASSAN,us-cia-djibouti-said-nouh-hassan-minister-of-interior,Person,Said Nouh HASSAN,,,dj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yonis Ali GUEDI,us-cia-djibouti-yonis-ali-guedi-minister-of-energy-in-charge-of-natural-resources,Person,Yonis Ali GUEDI,,,dj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Adis KING,us-cia-dominica-adis-king-minister-of-youth-development-empowerment-youth-at-risk-gender-affairs-seniors-security-dominicans-with-disabilities,Person,Adis KING,,,dm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Cassani LAVILLE,us-cia-dominica-cassani-laville-minister-of-health-wellness-social-services,Person,Cassani LAVILLE,,,dm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Cozier FREDERICK,us-cia-dominica-cozier-frederick-minister-of-the-environment-rural-modernization-kalingo-upliftment,Person,Cozier FREDERICK,,,dm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Denise CHARLES,us-cia-dominica-denise-charles-minister-of-tourism,Person,Denise CHARLES,,,dm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Fidel GRANT,us-cia-dominica-fidel-grant-minister-of-public-works-public-utilities-the-digital-economy,Person,Fidel GRANT,,,dm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Greta ROBERTS,us-cia-dominica-greta-roberts-minister-of-governance-public-service-reform-citizen-empowerment-social-justice-ecclesiastical-affairs,Person,Greta ROBERTS,,,dm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Irving MCINTYRE,us-cia-dominica-irving-mcintyre-minister-of-finance-economic-development-climate-resilience-social-security,Person,Irving MCINTYRE,,,dm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Levi PETER,us-cia-dominica-levi-peter-attorney-general,Person,Levi PETER,,,dm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Miriam BLANCHARD,us-cia-dominica-miriam-blanchard-minister-of-labor-public-service-reform-social-partnership-entrepreneurship-small-business-development,Person,Miriam BLANCHARD,,,dm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Octavia ALFRED,us-cia-dominica-octavia-alfred-minister-of-education-human-resource-planning-vocational-training-national-excellence,Person,Octavia ALFRED,,,dm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rayburn BLACKMOORE,us-cia-dominica-rayburn-blackmoore-minister-of-national-security-legal-affairs,Person,Rayburn BLACKMOORE,,,dm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
