name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Ahmad al-FAKAK,us-cia-iraq-ahmad-al-fakak-minister-of-culture-tourism-antiquities,Person,Ahmad al-FAKAK,,,iq,,,,,,CIA World Leaders,2023-11-30T21:57:02,2023-12-04T21:58:26,2023-11-30T21:57:02
Ahmad al-MUBARAQA,us-cia-iraq-ahmad-al-mubaraqa-minister-of-youth-sports,Person,Ahmad al-MUBARAQA,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ali Muhsin al-ALLAQ,us-cia-iraq-ali-muhsin-al-allaq-governor-central-bank-of-iraq,Person,Ali Muhsin al-ALLAQ,,,iq,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Athir al-GHURAYRI,us-cia-iraq-athir-al-ghurayri-minister-of-trade,Person,Athir al-GHURAYRI,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Awn Diab ABDULLAH,us-cia-iraq-awn-diab-abdullah-minister-of-water-resources,Person,Awn Diab ABDULLAH,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bengin RAKANI,us-cia-iraq-bengin-rakani-minister-of-construction-housing-municipalities,Person,Bengin RAKANI,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Evan JABRO,us-cia-iraq-evan-jabro-minister-of-displacement-migration,Person,Evan JABRO,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Fuad HUSAYN,us-cia-iraq-fuad-husayn-minister-of-foreign-affairs,Person,Fuad HUSAYN,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
HAYYAN Abd al-Ghani,us-cia-iraq-hayyan-abd-al-ghani-minister-of-oil,Person,HAYYAN Abd al-Ghani,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Hiyam al-YASIRI,us-cia-iraq-hiyam-al-yasiri-minister-of-communications,Person,Hiyam al-YASIRI,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
