name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Josephine NAPWON Cosmas,Q112525664,Person,Josephine NAPWON Cosmas,,,ss,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mary NAWAI Martin,Q112525827,Person,Mary NAWAI Martin,,,ss,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Onyoti Adigo NYIKWAC,Q112525855,Person,Onyoti Adigo NYIKWAC,,,ss,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jean Luc MOUTOU,Q112581262,Person,Jean Luc MOUTOU,,,cg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Paul Valentin NGOBO,Q112581328,Person,Paul Valentin NGOBO,,,cg,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Jean Rosaire IBARA,Q112581744,Person,Jean Rosaire IBARA,,,cg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Hamza Abdi BARRE,Q112598575,Person,Hamza Abdi BARRE,,,so,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ricardo BONILLA Gonzalez,Q112672048,Person,Ricardo BONILLA Gonzalez,,,co,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Dickon MITCHELL,Q112679881,Person,Dickon MITCHELL,,,gd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Josephine Joseph LAGU,Q112685733,Person,Josephine Joseph LAGU,,,ss,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Martin Elia LOMURO,Q112685857,Person,Martin Elia LOMURO,,,ss,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nadia Arop DUDI,Q112685866,Person,Nadia Arop DUDI,,,ss,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Dhieu MATHOK Diing,Q112686511,Person,Dhieu MATHOK Diing,,,ss,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Simon Mijok MIJAK,Q112701013,Person,Simon Mijok MIJAK,,,ss,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Adylbek KASYMALIEV,Q112703041,Person,Adylbek KASYMALIEV,,,kg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ayaa Benjamin WARILLE,Q112707226,Person,Ayaa Benjamin WARILLE,,,ss,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Peter Marcello NASIR,Q112707245,Person,Peter Marcello NASIR,,,ss,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Stephen Par KUOL,Q112707251,Person,Stephen Par KUOL,,,ss,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alphonse Charles WRIGHT,Q112977549,Person,Alphonse Charles WRIGHT,,,gn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Raphael LOTILLA,Q113044235,Person,Raphael LOTILLA,,,ph,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yitzhak GOLDKNOPF,Q113045208,Person,Yitzhak GOLDKNOPF,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Juan Carlos LOYO,Q113090321,Person,Juan Carlos LOYO,,,ve,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Francis MWEBESA,Q113130475,Person,Francis MWEBESA,,,ug,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Josefina Beato Mateus MPELO,Q113189797,Person,Josefina Beato Mateus MPELO,,,mz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rosa Adelina BARAHONA Castro,Q113189838,Person,Rosa Adelina BARAHONA Castro,,,ni,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nikenike VUROBARAVU,Q113239716,Person,Nikenike VUROBARAVU,,,vu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Maria Antonia Yulo-LOYZAGA,Q113270903,Person,Maria Antonia Yulo-LOYZAGA,,,ph,,,,,,CIA World Leaders,2023-08-17T18:03:14,2023-12-04T21:58:26,2023-08-17T18:03:14
Rohey John MANJANG,Q113326501,Person,Rohey John MANJANG,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdou Karim FOFANA,Q113328701,Person,Abdou Karim FOFANA,,,sn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-08-16T06:02:46
