name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Muruli MUKASA,us-cia-uganda-muruli-mukasa-minister-of-public-service,Person,Muruli MUKASA,,,ug,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rafael MAGYEZI,us-cia-uganda-rafael-magyezi-minister-of-local-government,Person,Rafael MAGYEZI,,,ug,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sam CHEPTORIS,us-cia-uganda-sam-cheptoris-minister-of-water-environment,Person,Sam CHEPTORIS,,,ug,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Tom BUTIME,us-cia-uganda-tom-butime-minister-of-tourism-wildlife-antiquities,Person,Tom BUTIME,,,ug,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Andriy KOSTIN,us-cia-ukraine-andriy-kostin-prosecutor-general,Person,Andriy KOSTIN,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Andriy YERMAK,us-cia-ukraine-andriy-yermak-head-office-of-the-president,Person,Andriy YERMAK,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Denys MALYUSKA,us-cia-ukraine-denys-malyuska-minister-of-justice,Person,Denys MALYUSKA,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Denys MONASTYRSKYY,us-cia-ukraine-denys-monastyrskyy-minister-of-internal-affairs,Person,Denys MONASTYRSKYY,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Denys SHMYHAL,us-cia-ukraine-denys-shmyhal-prime-minister,Person,Denys SHMYHAL,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Dmytro KULEBA,us-cia-ukraine-dmytro-kuleba-minister-of-foreign-affairs,Person,Dmytro KULEBA,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mykhaylo FEDOROV,us-cia-ukraine-mykhaylo-fedorov-deputy-prime-minister-minister-of-digital-transformation,Person,Mykhaylo FEDOROV,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mykola SOLSKYY,us-cia-ukraine-mykola-solskyy-minister-of-agrarian-policy-and-food,Person,Mykola SOLSKYY,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Oksana ZHOLNOVYCH,us-cia-ukraine-oksana-zholnovych-minister-of-social-policy,Person,Oksana ZHOLNOVYCH,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Oleh NEMCHINOV,us-cia-ukraine-oleh-nemchinov-minister-of-the-cabinet-of-ministers,Person,Oleh NEMCHINOV,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Oleksandr LYTVYNENKO,us-cia-ukraine-oleksandr-lytvynenko-chairman-foreign-intelligence-service-of-ukraine,Person,Oleksandr LYTVYNENKO,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Oleksiy REZNIKOV,us-cia-ukraine-oleksiy-reznikov-minister-of-defense,Person,Oleksiy REZNIKOV,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Olya STEFANISHYNA,us-cia-ukraine-olya-stefanishyna-deputy-prime-minister-for-european-and-euro-atlantic-integration,Person,Olya STEFANISHYNA,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Pavlo RYABIKIN,us-cia-ukraine-pavlo-ryabikin-minister-for-strategic-industries,Person,Pavlo RYABIKIN,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Serhiy KYSLYTSYA,us-cia-ukraine-serhiy-kyslytsya-permanent-representative-to-the-un-new-york,Person,Serhiy KYSLYTSYA,,,ua,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Vadym HUTTSAYT,us-cia-ukraine-vadym-huttsayt-minister-of-youth-sport,Person,Vadym HUTTSAYT,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
