name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Marc FESNEAU,NK-agXJRsyVQTnkxBRy4uLGUb,Person,Marc FESNEAU,,,fr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
"Pearnel CHARLES, Jr.",NK-ahgyABPHKb3sPV6SVik7Jb,Person,"Pearnel CHARLES, Jr.",,,jm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
WEI Fenghe,NK-akUaqp36eSFEwB3j6WgeUp,Person,WEI Fenghe,,,cn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-08-16T06:02:46
Anika WELLS,NK-asrzNDXeoPyJbvcXUkHerp,Person,Anika WELLS,,,au,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
TAKAICHI Sanae,NK-avKuYdA2TtRGvPah7u2dmr,Person,TAKAICHI Sanae,,,jp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Damien O'CONNOR,NK-b6rC8ygYV3DY2Ddr3T9CeT,Person,Damien O'CONNOR,Damien O’CONNOR,,nz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Tomo MEDVED,NK-b7FzACBjPZV3dMQX3BQjhW,Person,Tomo MEDVED,,,hr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
MUHAMMAD bin Abd al-Rahman Al Thani,NK-bD4UbeD7aRxf8AFaypHpzx,Person,MUHAMMAD bin Abd al-Rahman Al Thani,,,qa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rishi SUNAK,NK-bEuu4BxHK5cT6HX4EM3bMy,Person,Rishi SUNAK,,,gb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Vojin MITROVIC,NK-bXWh7XQ7uALNWnfVJVxrP7,Person,Vojin MITROVIC,,,ba,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
