name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Raymond Zephirin MBOULOU,Q7299001,Person,Raymond Zephirin MBOULOU,,,cg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Khalid Ait TALEB,Q73167828,Person,Khalid Ait TALEB,,,ma,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rexlon GATCHALIAN,Q7319383,Person,Rexlon GATCHALIAN,,,ph,,,,,,CIA World Leaders,2023-08-17T18:03:14,2023-12-04T21:58:26,2023-08-17T18:03:14
Richard FREDERICK,Q7325780,Person,Richard FREDERICK,,,lc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Riad NURMOHAMED,Q73263647,Person,Riad NURMOHAMED,,,sr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rizik ZACHARIAH Hassan,Q7339103,Person,Rizik ZACHARIAH Hassan,,,ss,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Robin YEARWOOD,Q7352892,Person,Robin YEARWOOD,,,ag,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-08-16T06:02:46
Rodwell FERGUSON,Q7357499,Person,Rodwell FERGUSON,,,bz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rogelio RAMIREZ DE LA O,Q7357736,Person,Rogelio RAMIREZ DE LA O,,,mx,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ruth NANKABIRWA,Q7383142,Person,Ruth NANKABIRWA,,,ug,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sakti Wahyu TRENGGONO,Q73854259,Person,Sakti Wahyu TRENGGONO,,,id,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Saara KUUGONGELWA-AMADHILA,Q7395683,Person,Saara KUUGONGELWA-AMADHILA,,,na,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
SAHLE-WORK Zewde,Q7399685,Person,SAHLE-WORK Zewde,,,et,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
SAIFUDDIN Nasution Ismail,Q7400038,Person,SAIFUDDIN Nasution Ismail,,,my,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Salih al-HASNAWI,Q7404503,Person,Salih al-HASNAWI,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Samuel MANETOALI,Q7412100,Person,Samuel MANETOALI,,,sb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sarbananda SONOWAL,Q7423486,Person,Sarbananda SONOWAL,,,in,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jose Luis CARNEIRO,Q74256324,Person,Jose Luis CARNEIRO,,,pt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nikola SELAKOVIC,Q7438681,Person,Nikola SELAKOVIC,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Aurore Mimosa MUNYANGAJU,Q74386992,Person,Aurore Mimosa MUNYANGAJU,,,rw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Elvira Sakhipzadovna NABIULLINA,Q74746,Person,Elvira Sakhipzadovna NABIULLINA,,,ru,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ashwini VAISHNAW,Q75184694,Person,Ashwini VAISHNAW,,,in,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Olamilekan ADEGBITE,Q75184824,Person,Olamilekan ADEGBITE,,,ng,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sione Ngongo KIOA,Q7525389,Person,Sione Ngongo KIOA,,,to,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Situmbeko MUSOKOTWANE,Q7532178,Person,Situmbeko MUSOKOTWANE,,,zm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Diamantino Pedro AZEVEDO,Q75837385,Person,Diamantino Pedro AZEVEDO,,,ao,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Audrey Patrice MARKS,Q759003,Person,Audrey Patrice MARKS,,,jm,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Steadroy Cutie BENJAMIN,Q7605192,Person,Steadroy Cutie BENJAMIN,,,ag,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Claire COUTINHO,Q76364263,Person,Claire COUTINHO,,,gb,,,,,,CIA World Leaders,2023-09-07T12:03:02,2023-12-04T21:58:26,2023-09-07T12:03:02
