name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Gontran Ndjono-AHABA,Q112083133,Person,Gontran Ndjono-AHABA,,,cf,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Michel Nicaise NASSIN,Q112083223,Person,Michel Nicaise NASSIN,,,cf,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Aleksandr Vyacheslavovich KURENKOV,Q112119215,Person,Aleksandr Vyacheslavovich KURENKOV,,,ru,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alfonso Nsue MOKUY,Q112128551,Person,Alfonso Nsue MOKUY,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Anatolio NDONG MBA,Q112133229,Person,Anatolio NDONG MBA,,,gq,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Eucario Bakale ANGUE,Q112133244,Person,Eucario Bakale ANGUE,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Juan-Antonio BIBANG Nchuchuma,Q112133252,Person,Juan-Antonio BIBANG Nchuchuma,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Maria Consuelo Nguema OYANA,Q112133713,Person,Maria Consuelo Nguema OYANA,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bienvenido LAGUESMA,Q112156876,Person,Bienvenido LAGUESMA,,,ph,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alejandro EVUNA Owono Asangono,Q112162958,Person,Alejandro EVUNA Owono Asangono,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Baltasar Engonga EDJO,Q112162967,Person,Baltasar Engonga EDJO,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Clemente Engonga NGUEMA Onguene,Q112162972,Person,Clemente Engonga NGUEMA Onguene,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Diosdado NSUE Medja,Q112162977,Person,Diosdado NSUE Medja,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Faustino NDONG Esono Eyang,Q112162982,Person,Faustino NDONG Esono Eyang,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Miguel EKUA Ondo,Q112163002,Person,Miguel EKUA Ondo,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nicolas OBAMA Nchama,Q112163007,Person,Nicolas OBAMA Nchama,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rufino Ndong ESONO Nchama,Q112163013,Person,Rufino Ndong ESONO Nchama,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Salvador ONDO Nkumu,Q112163016,Person,Salvador ONDO Nkumu,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Baltasar Esono Eworo NFONO,Q112175141,Person,Baltasar Esono Eworo NFONO,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Philippe KRIDELKA,Q112189158,Person,Philippe KRIDELKA,,,be,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Miguel Ntutumu EVUNA ANDEME,Q112195300,Person,Miguel Ntutumu EVUNA ANDEME,,,gq,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Marie Khemesse Ngom NDIAYE,Q112201772,Person,Marie Khemesse Ngom NDIAYE,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jose Mauricio PINEDA Rodriguez,Q112225512,Person,Jose Mauricio PINEDA Rodriguez,,,sv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Enrique Jose PARADA Rivas,Q112225518,Person,Enrique Jose PARADA Rivas,,,sv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdelkerim Mahamat Abdelkerim ABDELKERIM,Q112228526,Person,Abdelkerim Mahamat Abdelkerim ABDELKERIM,,,td,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Ramiro VILLAVICENCIO,Q112245464,Person,Ramiro VILLAVICENCIO,,,bo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Lazare Makayat SAFOUESSE,Q112245617,Person,Lazare Makayat SAFOUESSE,,,cg,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Akan RAKHMETULLIN,Q112255018,Person,Akan RAKHMETULLIN,,,kz,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Salimata NEBIE-CONOMBO,Q112391604,Person,Salimata NEBIE-CONOMBO,,,bf,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
