name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Ivete MAIBASE,us-cia-mozambique-ivete-maibase-minister-of-land-environment,Person,Ivete MAIBASE,,,mz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Margarida TALAPA,us-cia-mozambique-margarida-talapa-minister-of-labor-employment-social-security,Person,Margarida TALAPA,,,mz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mateus MAGALA,us-cia-mozambique-mateus-magala-minister-of-transport-communications,Person,Mateus MAGALA,,,mz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Albert KAWANA,us-cia-namibia-albert-kawana-attorney-general,Person,Albert KAWANA,,,na,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bernard ESAU,us-cia-namibia-bernard-esau-minister-of-fisheries-marine-resources,Person,Bernard ESAU,,,na,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Charlea NAMOLOH,us-cia-namibia-charlea-namoloh-minister-of-safety-security,Person,Charlea NAMOLOH,,,na,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Doreen SIOKA,us-cia-namibia-doreen-sioka-minister-of-gender-equality-child-welfare,Person,Doreen SIOKA,,,na,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Erastus Utoni JOHNSON,us-cia-namibia-erastus-utoni-johnson-minister-of-sport-youth-national-service,Person,Erastus Utoni JOHNSON,,,na,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Frans KOPOFI,us-cia-namibia-frans-kopofi-minister-of-home-affairs-immigration,Person,Frans KOPOFI,,,na,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Hage GEINGOB,us-cia-namibia-hage-geingob-president,Person,Hage GEINGOB,,,na,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Itah MURANGI-KANDJIL,us-cia-namibia-itah-murangi-kandjil-minister-of-higher-education-training-innovation,Person,Itah MURANGI-KANDJIL,,,na,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Johannes GAWAXAB,us-cia-namibia-johannes-gawaxab-governor-central-bank,Person,Johannes GAWAXAB,,,na,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
