name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Borjana KRISTO,NK-fkZpZhg76Ha4rjwUMhZh3A,Person,Borjana KRISTO,,,ba,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jose Gabriel CARRIZO Jaen,NK-fnyDtoSRqKN9Qq38g23kgv,Person,Jose Gabriel CARRIZO Jaen,,,pa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Hermann IMMONGAULT,NK-gcWRF2LKLWNQun6QkLt6Dq,Person,Hermann IMMONGAULT,,,ga,,,,,,CIA World Leaders,2023-09-21T12:01:52,2023-12-04T21:58:26,2023-09-21T12:01:52
Kelvin DAVIS,NK-gntVrysa9ZHaS3vRxbpMP5,Person,Kelvin DAVIS,,,nz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Henri KOX,NK-hN3dj7TXLvNARMZGYYmBDa,Person,Henri KOX,,,lu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ahmed AFIF,NK-hmvyyBM5MLhRbJog5aJtfr,Person,Ahmed AFIF,,,sc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Xavier BETTEL,NK-hpCSz9SGytCMF947Nx27Nk,Person,Xavier BETTEL,,,lu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Vaine Makiroa MOKOROA,NK-iTo4XbivyELvEgzLNdWZPB,Person,Vaine Makiroa MOKOROA,,,ck,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Philip DAVIS,NK-ib845XHGztX3TyfTAL5tzS,Person,Philip DAVIS,,,bs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Majid bin Abdallah al-QASABI,NK-irGo3AsKRjSEBKQWuSK4C8,Person,Majid bin Abdallah al-QASABI,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
