name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Younes SEKKOURI,Q108839644,Person,Younes SEKKOURI,,,ma,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohamed ABDELJALIL,Q108847159,Person,Mohamed ABDELJALIL,,,ma,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gudrun HAFSTEINSDOTTIR,Q108856353,Person,Gudrun HAFSTEINSDOTTIR,,,is,,,,,,CIA World Leaders,2023-11-02T21:57:02,2023-12-04T21:58:26,2023-11-02T21:57:02
Sultan bin Salim bin Said Al-HABSI,Q108864704,Person,Sultan bin Salim bin Said Al-HABSI,,,om,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohamed Moez BELHASSINE,Q108892366,Person,Mohamed Moez BELHASSINE,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nasreddine NSIBI,Q108892375,Person,Nasreddine NSIBI,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Leila CHIKHAOUI,Q108892383,Person,Leila CHIKHAOUI,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Tofiga Vaevalu FALANI,Q108906680,Person,Tofiga Vaevalu FALANI,,,tv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Wiliame KATONIVERE,Q109012733,Person,Wiliame KATONIVERE,,,fj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Carlos LEAL Telleria,Q109017878,Person,Carlos LEAL Telleria,,,ve,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Olivier Mwenze MUKALENG,Q109040411,Person,Olivier Mwenze MUKALENG,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mahamane Sani MAHAMADOU,Q109043897,Person,Mahamane Sani MAHAMADOU,,,ne,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdourahmane Sike CAMARA,Q109044723,Person,Abdourahmane Sike CAMARA,,,gn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Charlotte DAFFE,Q109252096,Person,Charlotte DAFFE,,,gn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mamadou Pathe DIALLO,Q109252097,Person,Mamadou Pathe DIALLO,,,gn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
AHMAD AL-NAWAF al-Sabah,Q109259869,Person,AHMAD AL-NAWAF al-Sabah,,,kw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alpha Bacar BARRY,Q109296974,Person,Alpha Bacar BARRY,,,gn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Guillaume HAWING,Q109296978,Person,Guillaume HAWING,,,gn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Idriss Saleh BACHAR,Q109316144,Person,Idriss Saleh BACHAR,,,td,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Thabo Chakaka Nyirenda,Q109344941,Person,Thabo Chakaka Nyirenda,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mamoudou Nagnalen BARRY,Q109375616,Person,Mamoudou Nagnalen BARRY,,,gn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Martin GALSTYAN,Q109452938,Person,Martin GALSTYAN,,,am,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Michael DARVILLE,Q109462910,Person,Michael DARVILLE,,,bs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Moussa MAGASSOUBA,Q109512687,Person,Moussa MAGASSOUBA,,,gn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohsen MANSOURI,Q109552005,Person,Mohsen MANSOURI,,,ir,,,,,,CIA World Leaders,2023-08-18T00:07:43,2023-12-04T21:58:26,2023-08-18T00:07:43
Alfred PROSPERE,Q109641213,Person,Alfred PROSPERE,,,lc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohamed Abdelhafid HENNI,Q109649669,Person,Mohamed Abdelhafid HENNI,,,dz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abubakar D. ALIYU,Q109661629,Person,Abubakar D. ALIYU,,,ng,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Azam Nazeer TARAR,Q109669818,Person,Azam Nazeer TARAR,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
