name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Mukhtar GOMAA,us-cia-egypt-mukhtar-gomaa-minister-of-religious-endowments,Person,Mukhtar GOMAA,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nevine AL-KILANI,us-cia-egypt-nevine-al-kilani-minister-of-culture,Person,Nevine AL-KILANI,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nevine KABBAJ,us-cia-egypt-nevine-kabbaj-minister-of-social-solidarity,Person,Nevine KABBAJ,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Omar MARAWAN,us-cia-egypt-omar-marawan-minister-of-justice,Person,Omar MARAWAN,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Osama ABDELKHALEK,us-cia-egypt-osama-abdelkhalek-permanent-representative-to-the-un-new-york,Person,Osama ABDELKHALEK,,,eg,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Osama HEIKEL,us-cia-egypt-osama-heikel-minister-of-information,Person,Osama HEIKEL,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Reda HEGAZY,us-cia-egypt-reda-hegazy-minister-of-education-technical-education,Person,Reda HEGAZY,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sameh SHOUKRY,us-cia-egypt-sameh-shoukry-minister-of-foreign-affairs,Person,Sameh SHOUKRY,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Soha GENDY,us-cia-egypt-soha-gendy-minister-of-state-for-immigration-egyptian-expatriate-affairs,Person,Soha GENDY,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Tarek EL-MULLAH,us-cia-egypt-tarek-el-mullah-minister-of-petroleum,Person,Tarek EL-MULLAH,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yasmine Abdel Aziz FUAD,us-cia-egypt-yasmine-abdel-aziz-fuad-minister-of-environment,Person,Yasmine Abdel Aziz FUAD,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alexandra HILL,us-cia-el-salvador-alexandra-hill-minister-of-foreign-relations,Person,Alexandra HILL,,,sv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Carmen Milena MAYORGA de Monterrosa,us-cia-el-salvador-carmen-milena-mayorga-de-monterrosa-ambassador-to-the-us,Person,Carmen Milena MAYORGA de Monterrosa,,,sv,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Douglas Pablo RODRIGUEZ Fuentes,us-cia-el-salvador-douglas-pablo-rodriguez-fuentes-president-central-reserve-bank,Person,Douglas Pablo RODRIGUEZ Fuentes,,,sv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Edgar RODRIGUEZ,us-cia-el-salvador-edgar-rodriguez-minister-of-public-works,Person,Edgar RODRIGUEZ,,,sv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Egriselda LOPEZ,us-cia-el-salvador-egriselda-lopez-permanent-representative-to-the-un-new-york,Person,Egriselda LOPEZ,,,sv,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Felix ULLOA,us-cia-el-salvador-felix-ulloa-vice-president,Person,Felix ULLOA,,,sv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Fernando LOPEZ,us-cia-el-salvador-fernando-lopez-minister-of-environment-natural-resources,Person,Fernando LOPEZ,,,sv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jerson POSADA,us-cia-el-salvador-jerson-posada-minister-of-finance,Person,Jerson POSADA,,,sv,,,,,,CIA World Leaders,2023-10-05T12:02:47,2023-12-04T21:58:26,2023-10-05T12:02:47
Juan Carlos BIDEGAIN,us-cia-el-salvador-juan-carlos-bidegain-minister-of-government,Person,Juan Carlos BIDEGAIN,,,sv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Morena VALDEZ,us-cia-el-salvador-morena-valdez-minister-of-tourism,Person,Morena VALDEZ,,,sv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rodolfo Antonio DELGADO Montes,us-cia-el-salvador-rodolfo-antonio-delgado-montes-attorney-general,Person,Rodolfo Antonio DELGADO Montes,,,sv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Adoracion Salas CHONKO,us-cia-equatorial-guinea-adoracion-salas-chonko-minister-of-fisheries-water-resources,Person,Adoracion Salas CHONKO,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alejandro Bakale NKOGO,us-cia-equatorial-guinea-alejandro-bakale-nkogo-minister-of-national-defense,Person,Alejandro Bakale NKOGO,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Eugenio Nze OBIANG,us-cia-equatorial-guinea-eugenio-nze-obiang-minister-of-information-press-radio,Person,Eugenio Nze OBIANG,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jesus Engonga NDONG,us-cia-equatorial-guinea-jesus-engonga-ndong-minister-of-education-university-studies-sports,Person,Jesus Engonga NDONG,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Leandro MIKO Angue,us-cia-equatorial-guinea-leandro-miko-angue-minister-of-civil-aviation,Person,Leandro MIKO Angue,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nicolas Houtondji AKAPO,us-cia-equatorial-guinea-nicolas-houtondji-akapo-minister-of-agriculture-livestock-forestry-environment,Person,Nicolas Houtondji AKAPO,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Salomon NGUMA Owono,us-cia-equatorial-guinea-salomon-nguma-owono-minister-of-health-social-welfare,Person,Salomon NGUMA Owono,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
