name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
ABRAHA Asfaha,us-cia-eritrea-abraha-asfaha-minister-of-public-works,Person,ABRAHA Asfaha,,,er,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
AHMED Hajj Ali,us-cia-eritrea-ahmed-hajj-ali-minister-of-energy-mines,Person,AHMED Hajj Ali,,,er,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
AMINA Nurhussein,us-cia-eritrea-amina-nurhussein-minister-of-health,Person,AMINA Nurhussein,,,er,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
AREFAINE Berhe,us-cia-eritrea-arefaine-berhe-minister-of-agriculture,Person,AREFAINE Berhe,,,er,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
BERHANE Gebrehiwet Solomon,us-cia-eritrea-berhane-gebrehiwet-solomon-charge-d-affaires-embassy-washington,Person,BERHANE Gebrehiwet Solomon,,,er,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
FOZIA Hashim,us-cia-eritrea-fozia-hashim-minister-of-justice,Person,FOZIA Hashim,,,er,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
GERGIS Teklemicael,us-cia-eritrea-gergis-teklemicael-minister-of-finance-national-development,Person,GERGIS Teklemicael,,,er,,,,,,CIA World Leaders,2023-11-02T21:57:02,2023-12-04T21:58:26,2023-11-02T21:57:02
GIORGIS Teklemichael,us-cia-eritrea-giorgis-teklemichael-minister-of-national-development,Person,GIORGIS Teklemichael,,,er,,,,,,CIA World Leaders,2023-11-02T21:57:02,2023-12-04T21:58:26,2023-11-02T21:57:02
ISAIAS Afworki,us-cia-eritrea-isaias-afworki-president,Person,ISAIAS Afworki,,,er,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KIBREAB Woldemariam,us-cia-eritrea-kibreab-woldemariam-governor-bank-of-eritrea,Person,KIBREAB Woldemariam,,,er,,,,,,CIA World Leaders,2023-11-02T21:57:02,2023-12-04T21:58:26,2023-11-02T21:57:02
LEUL Gebreab,us-cia-eritrea-leul-gebreab-minister-of-labor-social-welfare,Person,LEUL Gebreab,,,er,,,,,,CIA World Leaders,2023-11-02T21:57:02,2023-12-04T21:58:26,2023-11-02T21:57:02
NESREDIN Mohammed-Saleh,us-cia-eritrea-nesredin-mohammed-saleh-minister-of-trade-industry,Person,NESREDIN Mohammed-Saleh,,,er,,,,,,CIA World Leaders,2023-11-02T21:57:02,2023-12-04T21:58:26,2023-11-02T21:57:02
SEBHAT Ephrem,us-cia-eritrea-sebhat-ephrem-minister-of-defense,Person,SEBHAT Ephrem,,,er,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
SEMERE Russom,us-cia-eritrea-semere-russom-minister-of-education,Person,SEMERE Russom,,,er,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
TESFASLASIE Berhane,us-cia-eritrea-tesfaslasie-berhane-minister-of-transport-communications,Person,TESFASLASIE Berhane,,,er,,,,,,CIA World Leaders,2023-11-02T21:57:02,2023-12-04T21:58:26,2023-11-02T21:57:02
TEWOLDE Kelati,us-cia-eritrea-tewolde-kelati-minister-of-maritime-resources,Person,TEWOLDE Kelati,,,er,,,,,,CIA World Leaders,2023-11-02T21:57:02,2023-12-04T21:58:26,2023-11-02T21:57:02
YEMANE Gebremeskel,us-cia-eritrea-yemane-gebremeskel-minister-of-information,Person,YEMANE Gebremeskel,,,er,,,,,,CIA World Leaders,2023-11-02T21:57:02,2023-12-04T21:58:26,2023-11-02T21:57:02
Alar KARIS,us-cia-estonia-alar-karis-president,Person,Alar KARIS,,,ee,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Hanno PEVKUR,us-cia-estonia-hanno-pevkur-minister-of-defense,Person,Hanno PEVKUR,,,ee,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Heidy PURGA,us-cia-estonia-heidy-purga-minister-of-culture,Person,Heidy PURGA,,,ee,,,,,,CIA World Leaders,2023-08-24T12:02:27,2023-12-04T21:58:26,2023-08-24T12:02:27
Kaja KALLAS,us-cia-estonia-kaja-kallas-prime-minister,Person,Kaja KALLAS,,,ee,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kalle LAANET,us-cia-estonia-kalle-laanet-minister-of-justice,Person,Kalle LAANET,,,ee,,,,,,CIA World Leaders,2023-08-24T12:02:27,2023-12-04T21:58:26,2023-08-24T12:02:27
Kristen MICHAL,us-cia-estonia-kristen-michal-minister-of-climate,Person,Kristen MICHAL,,,ee,,,,,,CIA World Leaders,2023-08-24T12:02:27,2023-12-04T21:58:26,2023-08-24T12:02:27
Kristina KALLAS,us-cia-estonia-kristina-kallas-minister-of-education-research,Person,Kristina KALLAS,,,ee,,,,,,CIA World Leaders,2023-08-24T12:02:27,2023-12-04T21:58:26,2023-08-24T12:02:27
Kristjan PRIKK,us-cia-estonia-kristjan-prikk-ambassador-to-the-us,Person,Kristjan PRIKK,,,ee,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Madis KALLAS,us-cia-estonia-madis-kallas-minister-of-regional-affairs,Person,Madis KALLAS,,,ee,,,,,,CIA World Leaders,2023-08-24T12:02:27,2023-12-04T21:58:26,2023-08-24T12:02:27
Margus TSAHKNA,us-cia-estonia-margus-tsahkna-minister-of-foreign-affairs,Person,Margus TSAHKNA,,,ee,,,,,,CIA World Leaders,2023-08-24T12:02:27,2023-12-04T21:58:26,2023-08-24T12:02:27
Mart VORKLAEV,us-cia-estonia-mart-vorklaev-minister-of-finance,Person,Mart VORKLAEV,,,ee,,,,,,CIA World Leaders,2023-08-24T12:02:27,2023-12-04T21:58:26,2023-08-24T12:02:27
Rein TAMMSAAR,us-cia-estonia-rein-tammsaar-permanent-representative-to-the-un-new-york,Person,Rein TAMMSAAR,,,ee,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
