name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Ahmad ABU-SAMEN,us-cia-jordan-ahmad-abu-samen-minister-of-public-works-housing,Person,Ahmad ABU-SAMEN,,,jo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ahmad al-HANANDEH,us-cia-jordan-ahmad-al-hanandeh-minister-of-digital-economy-entrepreneurship,Person,Ahmad al-HANANDEH,,,jo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ahmad ZIYADAT,us-cia-jordan-ahmad-ziyadat-minister-of-justice,Person,Ahmad ZIYADAT,,,jo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ayman al-SAFADI,us-cia-jordan-ayman-al-safadi-deputy-prime-minister-and-minister-of-foreign-affairs-expatriates,Person,Ayman al-SAFADI,,,jo,,,,,,CIA World Leaders,2023-10-26T21:57:24,2023-12-04T21:58:26,2023-10-26T21:57:24
Azmi MAHAFZAH,us-cia-jordan-azmi-mahafzah-minister-of-education-higher-education-scientific-research,Person,Azmi MAHAFZAH,,,jo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Dina KAWAR,us-cia-jordan-dina-kawar-ambassador-to-the-us,Person,Dina KAWAR,,,jo,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Firas HAWARI,us-cia-jordan-firas-hawari-minister-of-health,Person,Firas HAWARI,,,jo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Haditha al-KHRAYSHA,us-cia-jordan-haditha-al-khraysha-minister-of-political-parliamentary-affairs,Person,Haditha al-KHRAYSHA,,,jo,,,,,,CIA World Leaders,2023-10-26T21:57:24,2023-12-04T21:58:26,2023-10-26T21:57:24
Haifa al-NAJJAR,us-cia-jordan-haifa-al-najjar-minister-of-culture,Person,Haifa al-NAJJAR,,,jo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ibrahim al-JAZI,us-cia-jordan-ibrahim-al-jazi-minister-of-state-for-prime-ministry-affairs,Person,Ibrahim al-JAZI,,,jo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Khaled al-HANIFAT,us-cia-jordan-khaled-al-hanifat-minister-of-agriculture,Person,Khaled al-HANIFAT,,,jo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kholoud SAQQAF,us-cia-jordan-kholoud-saqqaf-minister-of-investment,Person,Kholoud SAQQAF,,,jo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mahmoud HMOUD,us-cia-jordan-mahmoud-hmoud-permanent-representative-to-the-un-new-york,Person,Mahmoud HMOUD,,,jo,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Mazen al-FARAYA,us-cia-jordan-mazen-al-faraya-minister-of-interior,Person,Mazen al-FARAYA,,,jo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohammad al-ISSISS,us-cia-jordan-mohammad-al-ississ-minister-of-finance,Person,Mohammad al-ISSISS,,,jo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohammad al-KHALAYLEH,us-cia-jordan-mohammad-al-khalayleh-minister-of-awqaf-islamic-affairs,Person,Mohammad al-KHALAYLEH,,,jo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Muawiya al-RADAYDAH,us-cia-jordan-muawiya-al-radaydah-minister-of-environment,Person,Muawiya al-RADAYDAH,,,jo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
