name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Osvaldo Caridad VENTO Montiller,Q114436910,Person,Osvaldo Caridad VENTO Montiller,,,cu,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Mayra AREVICH Marin,Q114437436,Person,Mayra AREVICH Marin,,,cu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Eduardo RODRIGUEZ Davila,Q114437461,Person,Eduardo RODRIGUEZ Davila,,,cu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jorge Luis TAPIA Fonseca,Q114437476,Person,Jorge Luis TAPIA Fonseca,,,cu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Tchabinandi KOLANI YENTCHARE,Q114440990,Person,Tchabinandi KOLANI YENTCHARE,,,tg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
FALEH bin Nasser bin Ahmed bin Ali Al Thani,Q114492089,Person,FALEH bin Nasser bin Ahmed bin Ali Al Thani,,,qa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Harries Madze BULUNGA,Q114515133,Person,Harries Madze BULUNGA,,,sz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ndlaluhlaza NDWANDWE,Q114515139,Person,Ndlaluhlaza NDWANDWE,,,sz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Fernando MENDONCA,Q114555150,Person,Fernando MENDONCA,,,gw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jose Carlos Varela CASIMIRO,Q114556087,Person,Jose Carlos Varela CASIMIRO,,,gw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
