name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Klara GEYWITZ,us-cia-germany-klara-geywitz-minister-for-housing-urban-development-and-building,Person,Klara GEYWITZ,,,de,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Lisa PAUS,us-cia-germany-lisa-paus-minister-for-family-affairs-senior-citizens-women-youth,Person,Lisa PAUS,,,de,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nancy FAESER,us-cia-germany-nancy-faeser-minister-of-the-interior-and-community,Person,Nancy FAESER,,,de,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Olaf SCHOLZ,us-cia-germany-olaf-scholz-chancellor,Person,Olaf SCHOLZ,,,de,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Steffi LEMKE,us-cia-germany-steffi-lemke-minister-for-the-environment-nature-conservation-nuclear-safety-and-consumer-protection,Person,Steffi LEMKE,,,de,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Svenja SCHULZE,us-cia-germany-svenja-schulze-minister-for-economic-cooperation-development,Person,Svenja SCHULZE,,,de,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Volker WISSING,us-cia-germany-volker-wissing-minister-for-digital-transportation,Person,Volker WISSING,,,de,,,,,,CIA World Leaders,2023-09-21T12:01:52,2023-12-04T21:58:26,2023-09-21T12:01:52
Akoto Osei AFRIYIE,us-cia-ghana-akoto-osei-afriyie-minister-of-food-agriculture,Person,Akoto Osei AFRIYIE,,,gh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alan KYEREMATENG,us-cia-ghana-alan-kyeremateng-minister-of-trade-industry,Person,Alan KYEREMATENG,,,gh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ambrose DERY,us-cia-ghana-ambrose-dery-minister-of-interior,Person,Ambrose DERY,,,gh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Boakye AGYARKO,us-cia-ghana-boakye-agyarko-minister-of-energy-petroleum,Person,Boakye AGYARKO,,,gh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
