name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Michel Ange ANGOUIN,us-cia-cameroon-michel-ange-angouin-minister-of-civil-service-admin-reform,Person,Michel Ange ANGOUIN,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Moustapha MOHAMADOU,us-cia-cameroon-moustapha-mohamadou-deputy-secretary-general-of-the-presidency,Person,Moustapha MOHAMADOU,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Paul BIYA,us-cia-cameroon-paul-biya-president,Person,Paul BIYA,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Paul Che ELUNG,us-cia-cameroon-paul-che-elung-deputy-secretary-general-of-the-presidency,Person,Paul Che ELUNG,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Paul Mingo GHOGHOMU,us-cia-cameroon-paul-mingo-ghoghomu-minister-in-charge-of-special-duties-at-the-presidency,Person,Paul Mingo GHOGHOMU,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Pauline Lyonga NALOVA,us-cia-cameroon-pauline-lyonga-nalova-minister-of-secondary-education,Person,Pauline Lyonga NALOVA,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Philibert ANDZEMBE,us-cia-cameroon-philibert-andzembe-governor-central-bank,Person,Philibert ANDZEMBE,,,cm,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Pierre HELE,us-cia-cameroon-pierre-hele-minister-of-environment-nature-protection,Person,Pierre HELE,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ahmed HUSSEN,us-cia-canada-ahmed-hussen-minister-of-international-development,Person,Ahmed HUSSEN,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Anita ANAND,us-cia-canada-anita-anand-president-treasury-board,Person,Anita ANAND,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Arif VIRANI,us-cia-canada-arif-virani-minister-of-justice-attorney-general,Person,Arif VIRANI,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bill BLAIR,us-cia-canada-bill-blair-minister-of-national-defense,Person,Bill BLAIR,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Dan VANDAL,us-cia-canada-dan-vandal-minister-of-northern-affairs-prairies-economic-development-canada-the-canadian-northern-economic-development-agency,Person,Dan VANDAL,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Filomena TASSI,us-cia-canada-filomena-tassi-minister-for-the-federal-economic-development-agency-for-southern-ontario,Person,Filomena TASSI,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Harjit Singh SAJJAN,us-cia-canada-harjit-singh-sajjan-president-king-s-privy-council-for-canada-minister-of-emergency-preparedness-minister-for-the-pacific-econ-development-agency-of-canada,Person,Harjit Singh SAJJAN,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jenna SUDDS,us-cia-canada-jenna-sudds-minister-of-families-children-social-development,Person,Jenna SUDDS,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kamal KHERA,us-cia-canada-kamal-khera-minister-of-diversity-inclusion-persons-with-disabilities,Person,Kamal KHERA,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Karina GOULD,us-cia-canada-karina-gould-leader-of-the-government-house-of-commons,Person,Karina GOULD,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
