name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Randy BOISSONNAULT,Q21572842,Person,Randy BOISSONNAULT,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sidi Mohamed Ould Taleb AMAR,Q21573543,Person,Sidi Mohamed Ould Taleb AMAR,,,mr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ginette Petitpas TAYLOR,Q21714336,Person,Ginette Petitpas TAYLOR,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jonathan WILKINSON,Q21716310,Person,Jonathan WILKINSON,,,ca,,,,,,CIA World Leaders,2023-08-03T12:02:59,2023-12-04T21:58:26,2023-08-03T12:02:59
Stefan-Radu OPREA,Q21747037,Person,Stefan-Radu OPREA,,,ro,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gudie HUTCHINGS,Q22005483,Person,Gudie HUTCHINGS,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gyorgy MATOLCSY,Q220286,Person,Gyorgy MATOLCSY,,,hu,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Christine CHOI Yuk-lin,Q22099203,Person,Christine CHOI Yuk-lin,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Aleksandar VUCIC,Q222031,Person,Aleksandar VUCIC,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Joyce NDALICHAKO,Q22279375,Person,Joyce NDALICHAKO,,,tz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Przemyslaw CZARNEK,Q22350992,Person,Przemyslaw CZARNEK,,,pl,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sirajuddin HAQQANI,Q2246940,Person,Sirajuddin HAQQANI,,,af,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
