name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Aubyn HILL,us-cia-jamaica-aubyn-hill-minister-of-industry-investment-commerce,Person,Aubyn HILL,,,jm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Audley SHAW,us-cia-jamaica-audley-shaw-minister-of-transport-mining,Person,Audley SHAW,,,jm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Brian WALLACE,us-cia-jamaica-brian-wallace-permanent-representative-to-the-un-new-york,Person,Brian WALLACE,,,jm,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Daryl VAZ,us-cia-jamaica-daryl-vaz-minister-of-science-energy-technology,Person,Daryl VAZ,,,jm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Delroy Aubyn CHUCK,us-cia-jamaica-delroy-aubyn-chuck-minister-of-justice,Person,Delroy Aubyn CHUCK,,,jm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Derrick MCKOY,us-cia-jamaica-derrick-mckoy-attorney-general,Person,Derrick MCKOY,,,jm,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Dr. Nigel CLARKE,us-cia-jamaica-dr-nigel-clarke-minister-of-finance-the-public-service,Person,Dr. Nigel CLARKE,,,jm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Floyd GREEN,us-cia-jamaica-floyd-green-minister-without-portfolio-in-office-of-the-prime-minister,Person,Floyd GREEN,,,jm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kamina Elizabeth JOHNSON SMITH,us-cia-jamaica-kamina-elizabeth-johnson-smith-minister-of-foreign-affairs-foreign-trade,Person,Kamina Elizabeth JOHNSON SMITH,,,jm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Karl SAMUDA,us-cia-jamaica-karl-samuda-minister-of-labor-social-security,Person,Karl SAMUDA,,,jm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Matthew SAMUDA,us-cia-jamaica-matthew-samuda-minister-without-portfolio-in-the-ministry-of-economic-growth-and-job-creation,Person,Matthew SAMUDA,,,jm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Richard BYLES,us-cia-jamaica-richard-byles-governor-central-bank,Person,Richard BYLES,,,jm,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Robert MORGAN,us-cia-jamaica-robert-morgan-minister-without-portfolio-in-office-of-the-prime-minister,Person,Robert MORGAN,,,jm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Zavia MAYNE,us-cia-jamaica-zavia-mayne-minister-without-portfolio-in-the-ministry-of-national-security,Person,Zavia MAYNE,,,jm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
ASO Taro,us-cia-japan-aso-taro-deputy-prime-minister,Person,ASO Taro,,,jp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
HAMADA Yasukazu,us-cia-japan-hamada-yasukazu-minister-of-defense,Person,HAMADA Yasukazu,,,jp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
HAYASHI Yoshimasa,us-cia-japan-hayashi-yoshimasa-minister-of-foreign-affairs,Person,HAYASHI Yoshimasa,,,jp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KATO Katsunobu,us-cia-japan-kato-katsunobu-minister-of-health-labor-welfare,Person,KATO Katsunobu,,,jp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KURODA Haruhiko,us-cia-japan-kuroda-haruhiko-governor-bank-of-japan,Person,KURODA Haruhiko,,,jp,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
MATSUMOTO Takeaki,us-cia-japan-matsumoto-takeaki-minister-of-internal-affairs-communications,Person,MATSUMOTO Takeaki,,,jp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
