name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Nenad POPOVIC,us-cia-serbia-nenad-popovic-minister-without-portfolio,Person,Nenad POPOVIC,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Novica TONCEV,us-cia-serbia-novica-toncev-minister-without-portfolio,Person,Novica TONCEV,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rade BASTA,us-cia-serbia-rade-basta-minister-of-economy,Person,Rade BASTA,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Tanja MISCEVIC,us-cia-serbia-tanja-miscevic-minister-of-european-integration,Person,Tanja MISCEVIC,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Zoran GAJIC,us-cia-serbia-zoran-gajic-minister-of-sport,Person,Zoran GAJIC,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Billy RANGASAMY,us-cia-seychelles-billy-rangasamy-minister-for-land-and-housing,Person,Billy RANGASAMY,,,sc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Charles BASTIENNE,us-cia-seychelles-charles-bastienne-minister-for-habitat-infrastructure-land-transport,Person,Charles BASTIENNE,,,sc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Errol FONSEKA,us-cia-seychelles-errol-fonseka-minister-for-internal-affairs,Person,Errol FONSEKA,,,sc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Flavien JOUBERT,us-cia-seychelles-flavien-joubert-minister-for-agriculture-climate-change-and-environment,Person,Flavien JOUBERT,,,sc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Marie Celine ZIALOR,us-cia-seychelles-marie-celine-zialor-minister-for-youth-sports-family,Person,Marie Celine ZIALOR,,,sc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Naadir HASSAN,us-cia-seychelles-naadir-hassan-minister-for-finance-national-planning-and-trade,Person,Naadir HASSAN,,,sc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rose Marie HOAREAU,us-cia-seychelles-rose-marie-hoareau-minister-for-local-government-and-community-development,Person,Rose Marie HOAREAU,,,sc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abu Abu Abdulai KOROMA,us-cia-sierra-leone-abu-abu-abdulai-koroma-resident-minister-north,Person,Abu Abu Abdulai KOROMA,,,sl,,,,,,CIA World Leaders,2023-10-19T12:03:32,2023-12-04T21:58:26,2023-10-19T12:03:32
Adekunle KING,us-cia-sierra-leone-adekunle-king-minister-of-the-western-region,Person,Adekunle KING,,,sl,,,,,,CIA World Leaders,2023-10-19T12:03:32,2023-12-04T21:58:26,2023-10-19T12:03:32
Agusta James TEIMA,us-cia-sierra-leone-agusta-james-teima-minister-of-sports,Person,Agusta James TEIMA,,,sl,,,,,,CIA World Leaders,2023-10-19T12:03:32,2023-12-04T21:58:26,2023-10-19T12:03:32
Alahaji Fandy TURAY,us-cia-sierra-leone-alahaji-fandy-turay-minister-of-transport-aviation,Person,Alahaji Fandy TURAY,,,sl,,,,,,CIA World Leaders,2023-10-19T12:03:32,2023-12-04T21:58:26,2023-10-19T12:03:32
Alhaji Kanja SESAY,us-cia-sierra-leone-alhaji-kanja-sesay-minister-of-energy,Person,Alhaji Kanja SESAY,,,sl,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
