name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Pennelope BECKLES,us-cia-trinidad-and-tobago-pennelope-beckles-minister-of-planning-development,Person,Pennelope BECKLES,,,tt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdelmomen BELATI,us-cia-tunisia-abdelmomen-belati-minister-of-agriculture,Person,Abdelmomen BELATI,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ahmed HACHANI,us-cia-tunisia-ahmed-hachani-prime-minister,Person,Ahmed HACHANI,,,tn,,,,,,CIA World Leaders,2023-08-31T12:01:28,2023-12-04T21:58:26,2023-08-31T12:01:28
Aida HAMDI,us-cia-tunisia-aida-hamdi-secretary-of-state-for-international-cooperation,Person,Aida HAMDI,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ali MRABET,us-cia-tunisia-ali-mrabet-minister-of-health,Person,Ali MRABET,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Amel BELHAJ Moussa,us-cia-tunisia-amel-belhaj-moussa-minister-of-women-children-elderly-family,Person,Amel BELHAJ Moussa,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Hayet Ketat GUERMAZI,us-cia-tunisia-hayet-ketat-guermazi-minister-of-cultural-affairs,Person,Hayet Ketat GUERMAZI,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ibrahim CHAIBI,us-cia-tunisia-ibrahim-chaibi-minister-of-religious-affairs,Person,Ibrahim CHAIBI,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Imed MEMICHE,us-cia-tunisia-imed-memiche-minister-of-national-defense,Person,Imed MEMICHE,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kais SAIED,us-cia-tunisia-kais-saied-president,Person,Kais SAIED,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kamel DEGUICHE,us-cia-tunisia-kamel-deguiche-minister-of-youth-sports,Person,Kamel DEGUICHE,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kamel FEKI,us-cia-tunisia-kamel-feki-minister-of-interior,Person,Kamel FEKI,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Leila JAFFEL,us-cia-tunisia-leila-jaffel-minister-of-justice,Person,Leila JAFFEL,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Malek ZAHI,us-cia-tunisia-malek-zahi-minister-of-social-affairs,Person,Malek ZAHI,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Marouane EL ABASSI,us-cia-tunisia-marouane-el-abassi-governor-central-bank,Person,Marouane EL ABASSI,,,tn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Mohamed Ali BOUGHDIRI,us-cia-tunisia-mohamed-ali-boughdiri-minister-of-education,Person,Mohamed Ali BOUGHDIRI,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohamed REKIK,us-cia-tunisia-mohamed-rekik-minister-of-land-affairs-state-properties,Person,Mohamed REKIK,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Moncef BOUKATHER,us-cia-tunisia-moncef-boukather-minister-of-higher-education-scientific-research,Person,Moncef BOUKATHER,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nabil AMMAR,us-cia-tunisia-nabil-ammar-minister-of-foreign-affairs-expatriates-immigration,Person,Nabil AMMAR,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Neila Nouira GONGI,us-cia-tunisia-neila-nouira-gongi-minister-of-energy-industry-mines,Person,Neila Nouira GONGI,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nizar BEN NEJI,us-cia-tunisia-nizar-ben-neji-minister-of-communication-technology,Person,Nizar BEN NEJI,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rabi MAJIDI,us-cia-tunisia-rabi-majidi-minister-of-transportation,Person,Rabi MAJIDI,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sarra REJEB,us-cia-tunisia-sarra-rejeb-secretary-general-of-the-cabinet,Person,Sarra REJEB,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sarra ZAAFRANI Zenzri,us-cia-tunisia-sarra-zaafrani-zenzri-minister-of-public-works-housing,Person,Sarra ZAAFRANI Zenzri,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Tarek LADEB,us-cia-tunisia-tarek-ladeb-permanent-representative-to-the-un-new-york,Person,Tarek LADEB,,,tn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Abdulkadir URALOGLU,us-cia-turkey-abdulkadir-uraloglu-minister-of-transport-infrastructure,Person,Abdulkadir URALOGLU,,,tr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ali YERLIKAYA,us-cia-turkey-ali-yerlikaya-minister-of-interior,Person,Ali YERLIKAYA,,,tr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
