name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
PHOEUNG SAKONA,us-cia-cambodia-phoeung-sakona-minister-of-culture-fine-arts,Person,PHOEUNG SAKONA,,,kh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
PRUM SOKHA,us-cia-cambodia-prum-sokha-deputy-prime-minister,Person,PRUM SOKHA,,,kh,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
SAR SOKHA,us-cia-cambodia-sar-sokha-deputy-prime-minister-and-minister-of-interior,Person,SAR SOKHA,,,kh,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
SAY SAMAL,us-cia-cambodia-say-samal-deputy-prime-minister-and-minister-of-land-management-urbanization-construction,Person,SAY SAMAL,,,kh,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
SOK CHENDA SOPHEA,us-cia-cambodia-sok-chenda-sophea-deputy-prime-minister-and-minister-of-foreign-affairs-international-cooperation,Person,SOK CHENDA SOPHEA,,,kh,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
SOK SOKEN,us-cia-cambodia-sok-soken-minister-of-tourism,Person,SOK SOKEN,,,kh,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
SUN CHANTHOL,us-cia-cambodia-sun-chanthol-deputy-prime-minister,Person,SUN CHANTHOL,,,kh,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
TEA SEIHA,us-cia-cambodia-tea-seiha-deputy-prime-minister-and-minister-of-national-defense,Person,TEA SEIHA,,,kh,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
THOR CHETHA,us-cia-cambodia-thor-chetha-minister-of-water-resources-meteorology,Person,THOR CHETHA,,,kh,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
VONGSEY VISSOTH,us-cia-cambodia-vongsey-vissoth-permanent-deputy-prime-minister-and-minister-of-the-office-of-the-council-of-ministers,Person,VONGSEY VISSOTH,,,kh,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
Aboubakary SARKI,us-cia-cameroon-aboubakary-sarki-minister-of-livestock-fisheries,Person,Aboubakary SARKI,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alim YOUSSOUF,us-cia-cameroon-alim-youssouf-minister-of-national-education,Person,Alim YOUSSOUF,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Amadou ALI,us-cia-cameroon-amadou-ali-deputy-prime-minister,Person,Amadou ALI,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Armand NJODOM,us-cia-cameroon-armand-njodom-secretary-of-state-for-public-works,Person,Armand NJODOM,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Baba HAMADOU,us-cia-cameroon-baba-hamadou-minister-of-tourism,Person,Baba HAMADOU,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bakary ISSA TCHIROMA,us-cia-cameroon-bakary-issa-tchiroma-minister-of-employment-professional-training,Person,Bakary ISSA TCHIROMA,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bolvine WAKATA,us-cia-cameroon-bolvine-wakata-minister-del-at-the-presidency-in-charge-of-relations-with-the-parliament,Person,Bolvine WAKATA,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Celestine Keutcha COURTES,us-cia-cameroon-celestine-keutcha-courtes-minister-of-urban-development-housing,Person,Celestine Keutcha COURTES,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
George Essomba ELOUNDA,us-cia-cameroon-george-essomba-elounda-minister-of-water-energy,Person,George Essomba ELOUNDA,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
George Obam ELANGA,us-cia-cameroon-george-obam-elanga-minister-of-decentralization-local-development,Person,George Obam ELANGA,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gregroire OWONA,us-cia-cameroon-gregroire-owona-minister-of-labor-social-insurance,Person,Gregroire OWONA,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Hamadou MUSTAPHA,us-cia-cameroon-hamadou-mustapha-minister-in-charge-of-special-duties-at-the-presidency,Person,Hamadou MUSTAPHA,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jean NKUETE,us-cia-cameroon-jean-nkuete-deputy-prime-minister,Person,Jean NKUETE,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Joseph Dion NGUTE,us-cia-cameroon-joseph-dion-ngute-prime-minister,Person,Joseph Dion NGUTE,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Joseph LE,us-cia-cameroon-joseph-le-minister-of-public-service,Person,Joseph LE,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Landry ETOGA,us-cia-cameroon-landry-etoga-secretary-of-state-for-the-gendarmerie,Person,Landry ETOGA,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Malachie MANAOUDA,us-cia-cameroon-malachie-manaouda-minister-of-public-health,Person,Malachie MANAOUDA,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Marie Theresa Abena ONDOA,us-cia-cameroon-marie-theresa-abena-ondoa-minister-of-women-family-protection,Person,Marie Theresa Abena ONDOA,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mba Acha FOMUNDAM,us-cia-cameroon-mba-acha-fomundam-minister-del-at-the-presidency-in-charge-of-the-supreme-state-audit-bench,Person,Mba Acha FOMUNDAM,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
