name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Joe KULI,us-cia-papua-new-guinea-joe-kuli-minister-for-coffee,Person,Joe KULI,,,pg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Joe SUNGI,us-cia-papua-new-guinea-joe-sungi-minister-for-public-service,Person,Joe SUNGI,,,pg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Justin TKATCHENKO,us-cia-papua-new-guinea-justin-tkatchenko-minister-for-national-events,Person,Justin TKATCHENKO,,,pg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kerenga KUA,us-cia-papua-new-guinea-kerenga-kua-minister-for-petroleum-energy,Person,Kerenga KUA,,,pg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kessy SAWANG,us-cia-papua-new-guinea-kessy-sawang-minister-for-labor-employment,Person,Kessy SAWANG,,,pg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kobby BOMOREO,us-cia-papua-new-guinea-kobby-bomoreo-minister-for-housing,Person,Kobby BOMOREO,,,pg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Lino TOM,us-cia-papua-new-guinea-lino-tom-minister-for-health,Person,Lino TOM,,,pg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Loi BAKANI,us-cia-papua-new-guinea-loi-bakani-governor-central-bank,Person,Loi BAKANI,,,pg,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Mannaseh MAKIBA,us-cia-papua-new-guinea-mannaseh-makiba-minister-for-bougainville-affairs,Person,Mannaseh MAKIBA,,,pg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Max RAI,us-cia-papua-new-guinea-max-rai-permanent-representative-to-the-un-new-york,Person,Max RAI,,,pg,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
"Peter TSIAMALILI, Jr.",us-cia-papua-new-guinea-peter-tsiamalili-jr-minister-for-internal-security,Person,"Peter TSIAMALILI, Jr.",,,pg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Richard MARU,us-cia-papua-new-guinea-richard-maru-minister-for-international-trade-investment,Person,Richard MARU,,,pg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rupa Abraham MALINA,us-cia-papua-new-guinea-rupa-abraham-malina-ambassador-to-the-us,Person,Rupa Abraham MALINA,,,pg,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Salio WAIPO,us-cia-papua-new-guinea-salio-waipo-minister-for-forests,Person,Salio WAIPO,,,pg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
