name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Fekitamoeloa Katoa 'UTOIKAMANU,Q5441615,Person,Fekitamoeloa Katoa 'UTOIKAMANU,,,to,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
FIAME Naomi Mata'afa,Q5446290,Person,FIAME Naomi Mata'afa,,,ws,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-09-14T12:01:28
Christophe BECHU,Q544725,Person,Christophe BECHU,,,fr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Trygve Slagsvold VEDUM,Q548001,Person,Trygve Slagsvold VEDUM,,,no,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Christian NTSAY,Q54806925,Person,Christian NTSAY,,,mg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Teresa RIBERA Rodriguez,Q54806936,Person,Teresa RIBERA Rodriguez,,,es,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Francis FONSECA,Q5480967,Person,Francis FONSECA,,,bz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Leonor ZALABATA Torres,Q54850363,Person,Leonor ZALABATA Torres,,,co,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Oksana MARKAROVA,Q54860605,Person,Oksana MARKAROVA,,,ua,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Jean CASTELLINI,Q54864687,Person,Jean CASTELLINI,,,mc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Frank TUMWEBAZE,Q5490025,Person,Frank TUMWEBAZE,,,ug,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mostafa MADBOULY,Q54901515,Person,Mostafa MADBOULY,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Franklin GARCIA Fermin,Q5491525,Person,Franklin GARCIA Fermin,,,do,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sandor PINTER,Q549589,Person,Sandor PINTER,,,hu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Simeon Oyono ESONO Angue,Q55098190,Person,Simeon Oyono ESONO Angue,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Calixto ORTEGA Sanchez,Q55100823,Person,Calixto ORTEGA Sanchez,,,ve,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bassam al-SABBAGH,Q55104096,Person,Bassam al-SABBAGH,,,sy,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Michal SALOMOUN,Q55118635,Person,Michal SALOMOUN,,,cz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gabriel CHANGSON Chang,Q5515569,Person,Gabriel CHANGSON Chang,,,ss,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kyriakos MITSOTAKIS,Q552751,Person,Kyriakos MITSOTAKIS,,,gr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Zeljka CVIJANOVIC,Q5528031,Person,Zeljka CVIJANOVIC,,,ba,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Christophe PIERRE,Q553540,Person,Christophe PIERRE,,,va,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Alejandra FRAUSTO Guerrero,Q55386772,Person,Alejandra FRAUSTO Guerrero,,,mx,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jorge Carlos ALCOCER Varela,Q55386774,Person,Jorge Carlos ALCOCER Varela,,,mx,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Omar bin Sultan al-OLAMA,Q55433162,Person,Omar bin Sultan al-OLAMA,,,ae,,,,,,CIA World Leaders,2023-10-05T12:02:47,2023-12-04T21:58:26,2023-10-05T12:02:47
TSAI Ching-hsiang,Q55505798,Person,TSAI Ching-hsiang,,,tw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mehmet Nuri ERSOY,Q55526162,Person,Mehmet Nuri ERSOY,,,tr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sergey Sergeyevich KRAVTSOV,Q55653685,Person,Sergey Sergeyevich KRAVTSOV,,,ru,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Uzziel NDAGIJIMANA,Q55760353,Person,Uzziel NDAGIJIMANA,,,rw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
