name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Gilad ERDAN,us-cia-israel-gilad-erdan-permanent-representative-to-the-un-new-york,Person,Gilad ERDAN,,,il,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Haim KATZ,us-cia-israel-haim-katz-minister-of-tourism,Person,Haim KATZ,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Idit SILMAN,us-cia-israel-idit-silman-minister-of-environmental-protection,Person,Idit SILMAN,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Meir PORUSH,us-cia-israel-meir-porush-minister-of-jerusalem-and-jewish-tradition,Person,Meir PORUSH,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Michael HERZOG,us-cia-israel-michael-herzog-ambassador-to-the-us,Person,Michael HERZOG,,,il,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Miki ZOHAR,us-cia-israel-miki-zohar-minister-of-culture-sports,Person,Miki ZOHAR,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Miri REGEV,us-cia-israel-miri-regev-minister-of-transportation,Person,Miri REGEV,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Moshe Arbel,us-cia-israel-moshe-arbel-minister-of-interior,Person,Moshe Arbel,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nir BARKAT,us-cia-israel-nir-barkat-minister-of-economy-industry,Person,Nir BARKAT,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ofir AKUNIS,us-cia-israel-ofir-akunis-minister-of-science-technology,Person,Ofir AKUNIS,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ofir SOFER,us-cia-israel-ofir-sofer-minister-of-aliyah-absorption,Person,Ofir SOFER,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Orit STRUCK,us-cia-israel-orit-struck-minister-of-national-missions,Person,Orit STRUCK,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ron DERMER,us-cia-israel-ron-dermer-minister-of-strategic-affairs,Person,Ron DERMER,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Shlomo KARHI,us-cia-israel-shlomo-karhi-minister-of-communications,Person,Shlomo KARHI,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ya’acov MARGI,us-cia-israel-ya-acov-margi-minister-of-labor-welfare-social-services,Person,Ya’acov MARGI,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yisrael KATZ,us-cia-israel-yisrael-katz-minister-of-energy,Person,Yisrael KATZ,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yitzhak HERZOG,us-cia-israel-yitzhak-herzog-president,Person,Yitzhak HERZOG,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yitzhak WASSHELAUF,us-cia-israel-yitzhak-wasshelauf-minister-of-development-of-the-negev-and-galilee,Person,Yitzhak WASSHELAUF,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yoav Gallant,us-cia-israel-yoav-gallant-minister-of-defense,Person,Yoav Gallant,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Adolfo URSO,us-cia-italy-adolfo-urso-minister-of-economic-development,Person,Adolfo URSO,,,it,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Andrea ABODI,us-cia-italy-andrea-abodi-minister-of-youth-sport,Person,Andrea ABODI,,,it,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Antonio TAJANI,us-cia-italy-antonio-tajani-minister-of-foreign-affairs,Person,Antonio TAJANI,,,it,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Carlo NORDIO,us-cia-italy-carlo-nordio-minister-of-justice,Person,Carlo NORDIO,,,it,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Giorgia MELONI,us-cia-italy-giorgia-meloni-prime-minister,Person,Giorgia MELONI,,,it,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Guido CROSETTO,us-cia-italy-guido-crosetto-minister-of-defense,Person,Guido CROSETTO,,,it,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ignazio VISCO,us-cia-italy-ignazio-visco-governor-bank-of-italy,Person,Ignazio VISCO,,,it,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Luca CIRIANI,us-cia-italy-luca-ciriani-minister-of-parliamentary-relations,Person,Luca CIRIANI,,,it,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Maurizio MASSARI,us-cia-italy-maurizio-massari-permanent-representative-to-the-un-new-york,Person,Maurizio MASSARI,,,it,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Nello MUSUMECI,us-cia-italy-nello-musumeci-minister-of-the-sea-and-south,Person,Nello MUSUMECI,,,it,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
