name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Jewel Howard TAYLOR,us-cia-liberia-jewel-howard-taylor-vice-president,Person,Jewel Howard TAYLOR,,,lr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ledgerhood RENNIE,us-cia-liberia-ledgerhood-rennie-minister-of-information-culture-tourism,Person,Ledgerhood RENNIE,,,lr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Maggie Gibson GLAY,us-cia-liberia-maggie-gibson-glay-permanent-representative-to-the-un-new-york,Person,Maggie Gibson GLAY,,,lr,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Mawine DIGGS,us-cia-liberia-mawine-diggs-minister-of-commerce-industry,Person,Mawine DIGGS,,,lr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Musah DEAN,us-cia-liberia-musah-dean-minister-of-justice,Person,Musah DEAN,,,lr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ruth COKER-COLLINS,us-cia-liberia-ruth-coker-collins-minister-of-public-works,Person,Ruth COKER-COLLINS,,,lr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
"Samuel TWEAH, Jr.",us-cia-liberia-samuel-tweah-jr-minister-of-finance-development-planning,Person,"Samuel TWEAH, Jr.",,,lr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Samuel WLUE,us-cia-liberia-samuel-wlue-minister-of-transportation,Person,Samuel WLUE,,,lr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Varney SIRLEAF,us-cia-liberia-varney-sirleaf-minister-of-internal-affairs,Person,Varney SIRLEAF,,,lr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Williametta Piso SAYDEE-TARR,us-cia-liberia-williametta-piso-saydee-tarr-minister-of-gender-children-social-protection,Person,Williametta Piso SAYDEE-TARR,,,lr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Williamina JALLAH,us-cia-liberia-williamina-jallah-minister-of-health-social-affairs,Person,Williamina JALLAH,,,lr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Zeogar WILSON,us-cia-liberia-zeogar-wilson-minister-of-youth-sport,Person,Zeogar WILSON,,,lr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abd al-Fattah Salih al-KHUJA,us-cia-libya-abd-al-fattah-salih-al-khuja-minister-of-civil-service,Person,Abd al-Fattah Salih al-KHUJA,,,ly,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abd al-Salam Abdallah TIKI,us-cia-libya-abd-al-salam-abdallah-tiki-minister-of-tourism,Person,Abd al-Salam Abdallah TIKI,,,ly,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abd al-Shafi Hussein Muhammad al-JUWAIFI,us-cia-libya-abd-al-shafi-hussein-muhammad-al-juwaifi-minister-of-sports,Person,Abd al-Shafi Hussein Muhammad al-JUWAIFI,,,ly,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdullah al-LAFI,us-cia-libya-abdullah-al-lafi-deputy-president-gnu-presidency-council,Person,Abdullah al-LAFI,,,ly,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abu Bakir Muhammad al-GHAWI,us-cia-libya-abu-bakir-muhammad-al-ghawi-minister-of-housing-construction,Person,Abu Bakir Muhammad al-GHAWI,,,ly,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Adil JUMAH,us-cia-libya-adil-jumah-minister-of-state-for-cabinet-prime-minister-s-affairs,Person,Adil JUMAH,,,ly,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Adil Muhammad Sultan HASAN,us-cia-libya-adil-muhammad-sultan-hasan-minister-of-animal-marine-resources,Person,Adil Muhammad Sultan HASAN,,,ly,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ahmad Ali Muhammad UMAR,us-cia-libya-ahmad-ali-muhammad-umar-minister-of-industry-minerals,Person,Ahmad Ali Muhammad UMAR,,,ly,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ahmed Abu KHAZAM,us-cia-libya-ahmed-abu-khazam-minister-of-state-for-displaced-persons-human-rights,Person,Ahmed Abu KHAZAM,,,ly,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ali al-Abid Abu AZUM,us-cia-libya-ali-al-abid-abu-azum-minister-of-labor-qualification,Person,Ali al-Abid Abu AZUM,,,ly,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ali al-ZANATI,us-cia-libya-ali-al-zanati-minister-of-health,Person,Ali al-ZANATI,,,ly,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
