name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Ejup MAQEDONCI,us-cia-kosovo-ejup-maqedonci-minister-of-defense,Person,Ejup MAQEDONCI,,,xk,,,,,,CIA World Leaders,2023-11-30T21:57:02,2023-12-04T21:58:26,2023-11-30T21:57:02
Elbert KRASNIQI,us-cia-kosovo-elbert-krasniqi-minister-of-local-government-admin,Person,Elbert KRASNIQI,,,xk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Faton PECI,us-cia-kosovo-faton-peci-minister-of-agriculture-forestry-rural-development,Person,Faton PECI,,,xk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Fikrim DAMKA,us-cia-kosovo-fikrim-damka-minister-of-regional-development,Person,Fikrim DAMKA,,,xk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Hajrulla CEKU,us-cia-kosovo-hajrulla-ceku-minister-of-culture-youth-sports,Person,Hajrulla CEKU,,,xk,,,,,,CIA World Leaders,2023-11-30T21:57:02,2023-12-04T21:58:26,2023-11-30T21:57:02
Hekuran MURATI,us-cia-kosovo-hekuran-murati-minister-of-finance-labor-transfers,Person,Hekuran MURATI,,,xk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ilir DUGOLLI,us-cia-kosovo-ilir-dugolli-ambassador-to-the-us,Person,Ilir DUGOLLI,,,xk,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Liburn ALIU,us-cia-kosovo-liburn-aliu-minister-of-environment-spatial-planning-infrastructure,Person,Liburn ALIU,,,xk,,,,,,CIA World Leaders,2023-11-30T21:57:02,2023-12-04T21:58:26,2023-11-30T21:57:02
Nenad RASIC,us-cia-kosovo-nenad-rasic-minister-of-communities-returns,Person,Nenad RASIC,,,xk,,,,,,CIA World Leaders,2023-11-30T21:57:02,2023-12-04T21:58:26,2023-11-30T21:57:02
Rozeta HAJDARI,us-cia-kosovo-rozeta-hajdari-minister-of-industry-entrepreneurship-trade,Person,Rozeta HAJDARI,,,xk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
