name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Jose PEREIRA Sosa,us-cia-paraguay-jose-pereira-sosa-permanent-representative-to-the-un-new-york,Person,Jose PEREIRA Sosa,,,py,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Julio BORBA,us-cia-paraguay-julio-borba-minister-of-public-health,Person,Julio BORBA,,,py,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Julio Cesar ARRIOLA,us-cia-paraguay-julio-cesar-arriola-minister-of-foreign-relations,Person,Julio Cesar ARRIOLA,,,py,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mario VARELA Cardozo,us-cia-paraguay-mario-varela-cardozo-minister-of-social-development,Person,Mario VARELA Cardozo,,,py,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Moises Santiago BERTONI,us-cia-paraguay-moises-santiago-bertoni-minister-of-agriculture-livestock,Person,Moises Santiago BERTONI,,,py,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nicolas ZARATE Rojas,us-cia-paraguay-nicolas-zarate-rojas-minister-of-education-science,Person,Nicolas ZARATE Rojas,,,py,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Oscar LLAMOSAS,us-cia-paraguay-oscar-llamosas-minister-of-finance,Person,Oscar LLAMOSAS,,,py,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rodolfo SEGOVIA Colman,us-cia-paraguay-rodolfo-segovia-colman-minister-of-public-works-communications,Person,Rodolfo SEGOVIA Colman,,,py,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Albina RUIZ Rios,us-cia-peru-albina-ruiz-rios-minister-of-environment,Person,Albina RUIZ Rios,,,pe,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Daniel MAURATE,us-cia-peru-daniel-maurate-minister-of-labor-employment,Person,Daniel MAURATE,,,pe,,,,,,CIA World Leaders,2023-10-05T12:02:47,2023-12-04T21:58:26,2023-10-05T12:02:47
Eduardo ARANA,us-cia-peru-eduardo-arana-minister-of-justice-human-rights,Person,Eduardo ARANA,,,pe,,,,,,CIA World Leaders,2023-10-05T12:02:47,2023-12-04T21:58:26,2023-10-05T12:02:47
Javier GONZALEZ-OLAECHEA,us-cia-peru-javier-gonzalez-olaechea-minister-of-foreign-relations,Person,Javier GONZALEZ-OLAECHEA,,,pe,,,,,,CIA World Leaders,2023-11-16T21:57:01,2023-12-04T21:58:26,2023-11-16T21:57:01
Jennifer CONTRERAS,us-cia-peru-jennifer-contreras-minister-of-agriculture-irrigation,Person,Jennifer CONTRERAS,,,pe,,,,,,CIA World Leaders,2023-10-05T12:02:47,2023-12-04T21:58:26,2023-10-05T12:02:47
Jorge CHAVEZ Cresta,us-cia-peru-jorge-chavez-cresta-minister-of-defense,Person,Jorge CHAVEZ Cresta,,,pe,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
