name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Vincent SSEMPIJJA,Q19666374,Person,Vincent SSEMPIJJA,,,ug,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Elias Lesetja KGANYAGO,Q19666670,Person,Elias Lesetja KGANYAGO,,,za,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Elioda TUMWESIGYE,Q19667631,Person,Elioda TUMWESIGYE,,,ug,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ronnie Brunswijk,Q1968705,Person,Ronnie Brunswijk,,,sr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Andrea BELLUZZI,Q19691256,Person,Andrea BELLUZZI,,,sm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Thierry Lezin MOUNGALLA,Q19819308,Person,Thierry Lezin MOUNGALLA,,,cg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Adelaide Anchia AMURANE,Q19834060,Person,Adelaide Anchia AMURANE,,,mz,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Michelle DONELAN,Q19872694,Person,Michelle DONELAN,,,gb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Dalton TAGELAGI,Q19876617,Person,Dalton TAGELAGI,,,nu,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-08-16T06:02:46
Igor Viktorovich KRASNOV,Q19908285,Person,Igor Viktorovich KRASNOV,,,ru,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Patrice CELLARIO,Q19924337,Person,Patrice CELLARIO,,,mc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Viliame Rogoibulu GAVOKA,Q19957862,Person,Viliame Rogoibulu GAVOKA,,,fj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bendito DOS SANTOS Freitas,Q19959482,Person,Bendito DOS SANTOS Freitas,,,tl,,,,,,CIA World Leaders,2023-10-19T12:03:32,2023-12-04T21:58:26,2023-10-19T12:03:32
Fernando MEDINA,Q20017756,Person,Fernando MEDINA,,,pt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Elisabeth BORNE,Q20020731,Person,Elisabeth BORNE,,,fr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Victoria PRENTIS,Q20054083,Person,Victoria PRENTIS,,,gb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Iryna VERESHCHUK,Q20066227,Person,Iryna VERESHCHUK,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ruslan STEFANCHUK,Q20070130,Person,Ruslan STEFANCHUK,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sebastien LECORNU,Q20089181,Person,Sebastien LECORNU,,,fr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sigurdur Ingi JOHANNSSON,Q201075,Person,Sigurdur Ingi JOHANNSSON,,,is,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Henry Charles FERNANDEZ,Q20171771,Person,Henry Charles FERNANDEZ,,,ag,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kaare DYBVAD BEK,Q20175887,Person,Kaare DYBVAD BEK,,,dk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Olivier DUSSOPT,Q2020823,Person,Olivier DUSSOPT,,,fr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Anders ADLERCREUTZ,Q20251257,Person,Anders ADLERCREUTZ,,,fi,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nadia CALVINO Santamaria,Q20535388,Person,Nadia CALVINO Santamaria,,,es,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Vakhtang GOMELAURI,Q20557144,Person,Vakhtang GOMELAURI,,,ge,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Patrick Ngugi NJOROGE,Q20657447,Person,Patrick Ngugi NJOROGE,,,ke,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Ivan VELASQUEZ Gomez,Q20665758,Person,Ivan VELASQUEZ Gomez,,,co,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KHALIFA bin Hamad Al Thani,Q2072385,Person,KHALIFA bin Hamad Al Thani,,,qa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
