name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Zaina TOUKAN,us-cia-jordan-zaina-toukan-minister-of-planning-international-cooperation,Person,Zaina TOUKAN,,,jo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Aida BALAYEVA,us-cia-kazakhstan-aida-balayeva-minister-of-culture-information,Person,Aida BALAYEVA,,,kz,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
Alikhan SMAILOV,us-cia-kazakhstan-alikhan-smailov-prime-minister,Person,Alikhan SMAILOV,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Allibek KUANTYROV,us-cia-kazakhstan-allibek-kuantyrov-minister-of-national-economy,Person,Allibek KUANTYROV,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Almasadam SATKALIYEV,us-cia-kazakhstan-almasadam-satkaliyev-minister-of-energy,Person,Almasadam SATKALIYEV,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Arman SHAKKALIYEV,us-cia-kazakhstan-arman-shakkaliyev-minister-of-trade-and-integration,Person,Arman SHAKKALIYEV,,,kz,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
Aydarbek SHAPAROV,us-cia-kazakhstan-aydarbek-shaparov-minister-of-agriculture,Person,Aydarbek SHAPAROV,,,kz,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
Azamat YESKARAYEV,us-cia-kazakhstan-azamat-yeskarayev-minister-of-justice,Person,Azamat YESKARAYEV,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Azhar GINIYAT,us-cia-kazakhstan-azhar-giniyat-minister-of-health,Person,Azhar GINIYAT,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bagdat MUSIN,us-cia-kazakhstan-bagdat-musin-minister-of-digital-development-defense-aerospace-industry,Person,Bagdat MUSIN,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Berik ASYLOV,us-cia-kazakhstan-berik-asylov-prosecutor-general,Person,Berik ASYLOV,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Galymzhan KOYSHYBAYEV,us-cia-kazakhstan-galymzhan-koyshybayev-deputy-prime-minister-and-chief-of-government-apparatus,Person,Galymzhan KOYSHYBAYEV,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gani BEYSEMBAYEV,us-cia-kazakhstan-gani-beysembayev-minister-of-education,Person,Gani BEYSEMBAYEV,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gizat NURDAULETOV,us-cia-kazakhstan-gizat-nurdauletov-secretary-security-council,Person,Gizat NURDAULETOV,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kanat SHARLAPAYEV,us-cia-kazakhstan-kanat-sharlapayev-minister-of-industry-construction,Person,Kanat SHARLAPAYEV,,,kz,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
Kasym-Zhomart TOKAYEV,us-cia-kazakhstan-kasym-zhomart-tokayev-president,Person,Kasym-Zhomart TOKAYEV,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nurzhan NURZHIGITOV,us-cia-kazakhstan-nurzhan-nurzhigitov-minister-of-water-resources-irrigation,Person,Nurzhan NURZHIGITOV,,,kz,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
Roman SKLYAR,us-cia-kazakhstan-roman-sklyar-first-deputy-prime-minister,Person,Roman SKLYAR,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ruslan ZHAKSYLYKOV,us-cia-kazakhstan-ruslan-zhaksylykov-minister-of-defense,Person,Ruslan ZHAKSYLYKOV,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sayasat NURBEK,us-cia-kazakhstan-sayasat-nurbek-minister-of-science-higher-education,Person,Sayasat NURBEK,,,kz,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
Serik ZHUMANGARIN,us-cia-kazakhstan-serik-zhumangarin-deputy-prime-minister,Person,Serik ZHUMANGARIN,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Svetlana ZHAKUPOVA,us-cia-kazakhstan-svetlana-zhakupova-minister-of-labor-social-protection-of-the-population,Person,Svetlana ZHAKUPOVA,,,kz,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
Syrym SHARIPKHANOV,us-cia-kazakhstan-syrym-sharipkhanov-minister-for-emergency-situations,Person,Syrym SHARIPKHANOV,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Tamara DUYSENOVA,us-cia-kazakhstan-tamara-duysenova-deputy-prime-minister,Person,Tamara DUYSENOVA,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Timur SULEYMENOV,us-cia-kazakhstan-timur-suleymenov-chair-national-bank,Person,Timur SULEYMENOV,,,kz,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
Yerlan NYSANBAYEV,us-cia-kazakhstan-yerlan-nysanbayev-minister-of-ecology-and-natural-resources,Person,Yerlan NYSANBAYEV,,,kz,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
Yermek MARZHIKPAYEV,us-cia-kazakhstan-yermek-marzhikpayev-minister-of-tourism-sports,Person,Yermek MARZHIKPAYEV,,,kz,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
Yerzhan SADENOV,us-cia-kazakhstan-yerzhan-sadenov-minister-of-internal-affairs,Person,Yerzhan SADENOV,,,kz,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
Ababu NAMWAMBA,us-cia-kenya-ababu-namwamba-cabinet-secretary-for-youth-affairs-sports-arts,Person,Ababu NAMWAMBA,,,ke,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
