name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Rodrigo Alberto de Jesus CHAVES Robles,Q98017689,Person,Rodrigo Alberto de Jesus CHAVES Robles,,,cr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Teodoro LONFERNINI,Q98105669,Person,Teodoro LONFERNINI,,,sm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Willie TOKATAAKE,Q98122545,Person,Willie TOKATAAKE,,,ki,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sitiveni Ligamamada RABUKA,Q981549,Person,Sitiveni Ligamamada RABUKA,,,fj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
William Serantes PINTO,Q98280254,Person,William Serantes PINTO,,,ve,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohamed Uvais Mohamed Ali SABRY,Q98293656,Person,Mohamed Uvais Mohamed Ali SABRY,,,lk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ranil WICKREMESINGHE,Q983402,Person,Ranil WICKREMESINGHE,,,lk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sergey Yevgenyevich NARYSHKIN,Q983654,Person,Sergey Yevgenyevich NARYSHKIN,,,ru,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Tharman SHANMUGARATNAM,Q983752,Person,Tharman SHANMUGARATNAM,,,sg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-09-28T12:01:37
Aly Ngouille NDIAYE,Q98730622,Person,Aly Ngouille NDIAYE,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bassam Bashir IBRAHIM,Q98798423,Person,Bassam Bashir IBRAHIM,,,sy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Hassan al-GHABBASH,Q98798488,Person,Hassan al-GHABBASH,,,sy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kailesh Kumar Singh JAGUTPAL,Q98915763,Person,Kailesh Kumar Singh JAGUTPAL,,,mu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Andrey SHVED,Q99004968,Person,Andrey SHVED,,,by,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mustapha Baba SHEHURI,Q99162710,Person,Mustapha Baba SHEHURI,,,ng,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Anxious Jongwe MASUKA,Q99237454,Person,Anxious Jongwe MASUKA,,,zw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Melissa POPONNE-SKERRIT,Q99395401,Person,Melissa POPONNE-SKERRIT,,,dm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Annelies VERLINDEN,Q99767918,Person,Annelies VERLINDEN,,,be,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdul Hakim SHARAI,us-cia-afghanistan-abdul-hakim-sharai-minister-of-justice,Person,Abdul Hakim SHARAI,,,af,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdul Haq WASIQ,us-cia-afghanistan-abdul-haq-wasiq-director-of-intelligence,Person,Abdul Haq WASIQ,,,af,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Amir Khan MOTAQI,us-cia-afghanistan-amir-khan-motaqi-minister-of-foreign-affairs,Person,Amir Khan MOTAQI,,,af,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
HABIBULLAH Agha,us-cia-afghanistan-habibullah-agha-minister-of-education,Person,HABIBULLAH Agha,,,af,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohammad KHALID,us-cia-afghanistan-mohammad-khalid-minister-of-preaching-promotion-of-virtue-prevention-of-vice,Person,Mohammad KHALID,,,af,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohammad YAQUB,us-cia-afghanistan-mohammad-yaqub-minister-of-defense,Person,Mohammad YAQUB,,,af,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
