name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Rytis PAULAUSKAS,us-cia-lithuania-rytis-paulauskas-permanent-representative-to-the-un-new-york,Person,Rytis PAULAUSKAS,,,lt,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Simonas KAIRYS,us-cia-lithuania-simonas-kairys-minister-of-culture,Person,Simonas KAIRYS,,,lt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Christian BRAUN,us-cia-luxembourg-christian-braun-permanent-representative-to-the-un-new-york,Person,Christian BRAUN,,,lu,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Gaston REINESCH,us-cia-luxembourg-gaston-reinesch-chairman-luxembourg-central-bank,Person,Gaston REINESCH,,,lu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
HENRI,us-cia-luxembourg-henri-grand-duke,Person,HENRI,,,lu,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Nicole BINTNER-BAKSHIAN,us-cia-luxembourg-nicole-bintner-bakshian-ambassador-to-the-us,Person,Nicole BINTNER-BAKSHIAN,,,lu,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Andre Haja RESAMPA,us-cia-madagascar-andre-haja-resampa-minister-of-youth-sports,Person,Andre Haja RESAMPA,,,mg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Edgar RAZAFINDRAVAHY,us-cia-madagascar-edgar-razafindravahy-minister-of-industrialization-trade-consumer-affairs,Person,Edgar RAZAFINDRAVAHY,,,mg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Eric ANDRIAMIHAJAMANANIRINA ROBSON,us-cia-madagascar-eric-andriamihajamananirina-robson-ambassador-to-the-us,Person,Eric ANDRIAMIHAJAMANANIRINA ROBSON,,,mg,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Fanomezantsoa Rodellys RANDRIANARIISON,us-cia-madagascar-fanomezantsoa-rodellys-randrianariison-minister-of-public-safety,Person,Fanomezantsoa Rodellys RANDRIANARIISON,,,mg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gabriella Rahantanirina VAVITSARA,us-cia-madagascar-gabriella-rahantanirina-vavitsara-minister-of-technical-education-vocational-training,Person,Gabriella Rahantanirina VAVITSARA,,,mg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gaston RAVELOJAONA,us-cia-madagascar-gaston-ravelojaona-governor-central-bank,Person,Gaston RAVELOJAONA,,,mg,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Harifidy RAMILISON,us-cia-madagascar-harifidy-ramilison-minister-of-agriculture-livestock,Person,Harifidy RAMILISON,,,mg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Joel RANDRIAMANDRATO,us-cia-madagascar-joel-randriamandrato-minister-of-tourism,Person,Joel RANDRIAMANDRATO,,,mg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
