name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
SISAVAT Inphachan,us-cia-laos-sisavat-inphachan-ambassador-to-the-us,Person,SISAVAT Inphachan,,,la,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
SONXAI Siphandon,us-cia-laos-sonxai-siphandon-prime-minister,Person,SONXAI Siphandon,,,la,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
SONXAI Sitphaxai,us-cia-laos-sonxai-sitphaxai-minister-to-prime-minister-s-office,Person,SONXAI Sitphaxai,,,la,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
SOUANSAVAN Vi-gnaket,us-cia-laos-souansavan-vi-gnaket-minister-of-information-culture-tourism,Person,SOUANSAVAN Vi-gnaket,,,la,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
THONGCHAN Manixai,us-cia-laos-thongchan-manixai-minister-of-home-affairs,Person,THONGCHAN Manixai,,,la,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
THONGLOUN Sisoulit,us-cia-laos-thongloun-sisoulit-president,Person,THONGLOUN Sisoulit,,,la,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Anda CAKSA,us-cia-latvia-anda-caksa-minister-of-education-science,Person,Anda CAKSA,,,lv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Didzis SMITS,us-cia-latvia-didzis-smits-minister-of-agriculture,Person,Didzis SMITS,,,lv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Egils LEVITS,us-cia-latvia-egils-levits-president,Person,Egils LEVITS,,,lv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Inara MURNIECE,us-cia-latvia-inara-murniece-minister-of-defense,Person,Inara MURNIECE,,,lv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Maris SELGA,us-cia-latvia-maris-selga-ambassador-to-the-us,Person,Maris SELGA,,,lv,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Raimonds CUDARS,us-cia-latvia-raimonds-cudars-minister-of-climate-energy,Person,Raimonds CUDARS,,,lv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abbas al-HAJJ HASAN,us-cia-lebanon-abbas-al-hajj-hasan-minister-of-agriculture,Person,Abbas al-HAJJ HASAN,,,lb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ali HAMIYAH,us-cia-lebanon-ali-hamiyah-minister-of-transport-public-works,Person,Ali HAMIYAH,,,lb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Amal MUDALLALI,us-cia-lebanon-amal-mudallali-permanent-representative-to-the-un-new-york,Person,Amal MUDALLALI,,,lb,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Amin SALAM,us-cia-lebanon-amin-salam-minister-of-economy-trade,Person,Amin SALAM,,,lb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bassam MAWLAWI,us-cia-lebanon-bassam-mawlawi-minister-of-interior,Person,Bassam MAWLAWI,,,lb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
