name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Chola MILAMBO,us-cia-zambia-chola-milambo-permanent-representative-to-the-un-new-york,Person,Chola MILAMBO,,,zm,,,,,,CIA World Leaders,2023-07-06T12:03:18,2023-12-04T21:58:26,2023-07-06T12:03:18
Chushi KASANDA,us-cia-zambia-chushi-kasanda-minister-of-information-media,Person,Chushi KASANDA,,,zm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Collins NZOVU,us-cia-zambia-collins-nzovu-minister-of-green-economy-environment,Person,Collins NZOVU,,,zm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Doreen MWAMBA,us-cia-zambia-doreen-mwamba-minister-of-community-development,Person,Doreen MWAMBA,,,zm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Elias MUBANGA,us-cia-zambia-elias-mubanga-minister-of-small-medium-enterprises,Person,Elias MUBANGA,,,zm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Elijah MUCHIMA,us-cia-zambia-elijah-muchima-minister-of-lands-natural-resources,Person,Elijah MUCHIMA,,,zm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Elvis NKANDU,us-cia-zambia-elvis-nkandu-minister-of-youth-sport,Person,Elvis NKANDU,,,zm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Felix MUTATI,us-cia-zambia-felix-mutati-minister-of-science-technology,Person,Felix MUTATI,,,zm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Frank TAYALI,us-cia-zambia-frank-tayali-minister-of-transport-logistics,Person,Frank TAYALI,,,zm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Garry NKOMBO,us-cia-zambia-garry-nkombo-minister-of-local-government,Person,Garry NKOMBO,,,zm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
