name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Alexis GUERRERA,Q106674728,Person,Alexis GUERRERA,,,ar,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Herman HALUSHCHENKO,Q106675676,Person,Herman HALUSHCHENKO,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bisera KOSTADINOVSKA-STOJCEVSKA,Q106702193,Person,Bisera KOSTADINOVSKA-STOJCEVSKA,,,mk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Slavjanka PETROVSKA,Q106707216,Person,Slavjanka PETROVSKA,,,mk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Marie-Odile ATTANASSO,Q106764630,Person,Marie-Odile ATTANASSO,,,bj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Adidjatou MATHYS,Q106764634,Person,Adidjatou MATHYS,,,bj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Adama KAMARA,Q106777843,Person,Adama KAMARA,,,ci,,,,,,CIA World Leaders,2023-10-26T21:57:24,2023-12-04T21:58:26,2023-10-26T21:57:24
Adrien BOKELE Djema,Q106777922,Person,Adrien BOKELE Djema,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jean-Pierre LIHAU Ebua,Q106884074,Person,Jean-Pierre LIHAU Ebua,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jorge AMADO,Q106904935,Person,Jorge AMADO,,,st,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Albert Fabrice PUELA,Q106905141,Person,Albert Fabrice PUELA,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Didier BUDIMBU Ntubuanga,Q106905153,Person,Didier BUDIMBU Ntubuanga,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rose MUTOMBO Kiese,Q106912571,Person,Rose MUTOMBO Kiese,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alexis GIZARO Muvuni,Q106912607,Person,Alexis GIZARO Muvuni,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Francois RUBOTA Masumbuko,Q106912703,Person,Francois RUBOTA Masumbuko,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gilbert KABANDA Rukemba,Q106912758,Person,Gilbert KABANDA Rukemba,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Muhindo NZANGI,Q106913386,Person,Muhindo NZANGI,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Catherine Katumbu FURAHA,Q106913440,Person,Catherine Katumbu FURAHA,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Anne-Marie Karume BAKANEME,Q106913451,Person,Anne-Marie Karume BAKANEME,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mutale NALUMANGO,Q106921003,Person,Mutale NALUMANGO,,,zm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
MULIPOLA Anarosa Ale Molio'o,Q106967476,Person,MULIPOLA Anarosa Ale Molio'o,,,ws,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
SEU'ULA Ioane,Q106998722,Person,SEU'ULA Ioane,,,ws,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
MATAMUA Seumanu Vasati Sili Pulufana,Q106998729,Person,MATAMUA Seumanu Vasati Sili Pulufana,,,ws,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
LEOTA Laki Lamositele-Sio,Q107010422,Person,LEOTA Laki Lamositele-Sio,,,ws,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
Soodesh Satkam CALLICHURN,Q107021905,Person,Soodesh Satkam CALLICHURN,,,mu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Maneesh GOBIN,Q107043086,Person,Maneesh GOBIN,,,mu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-09-14T12:01:28
Karimou SALIMANE,Q107097620,Person,Karimou SALIMANE,,,bj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gervais NDIRAKOBUCA,Q107136851,Person,Gervais NDIRAKOBUCA,,,bi,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kiryowa KIWANUKA,Q107169463,Person,Kiryowa KIWANUKA,,,ug,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
