name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Jesus Crispin REMULLA,Q6188132,Person,Jesus Crispin REMULLA,,,ph,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gunnar STROMMER,Q6193547,Person,Gunnar STROMMER,,,se,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gerardo PENALVER Portal,Q61959627,Person,Gerardo PENALVER Portal,,,cu,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Francisco Obadiah CAMPBELL Hooker,Q62126828,Person,Francisco Obadiah CAMPBELL Hooker,,,ni,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Babatunde Raji FASHOLA,Q62356,Person,Babatunde Raji FASHOLA,,,ng,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Robinah NABBANJA,Q62481397,Person,Robinah NABBANJA,,,ug,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mahamat Ahmad ALHABO,Q62566701,Person,Mahamat Ahmad ALHABO,,,td,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Youcef BELMEHDI,Q62639219,Person,Youcef BELMEHDI,,,dz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdelhakim BELABED,Q62639726,Person,Abdelhakim BELABED,,,dz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Khemraj RAMJATTAN,Q62733422,Person,Khemraj RAMJATTAN,,,gy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Pauline CAMPBELL-SUKHAI,Q62733923,Person,Pauline CAMPBELL-SUKHAI,,,gy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Joseph Bangasi BAKOSORO,Q6281290,Person,Joseph Bangasi BAKOSORO,,,ss,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Klaas Henderikus Willem KNOT,Q631864,Person,Klaas Henderikus Willem KNOT,,,nl,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bergdis ELLERTSDOTTIR,Q63257862,Person,Bergdis ELLERTSDOTTIR,,,is,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Kahinda OTAFIIRE,Q6346972,Person,Kahinda OTAFIIRE,,,ug,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bostjan VASLE,Q63614880,Person,Bostjan VASLE,,,si,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Antonio Mba NGUEMA Mikue,Q63731266,Person,Antonio Mba NGUEMA Mikue,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Narek MKRTCHYAN,Q63762730,Person,Narek MKRTCHYAN,,,am,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Brigitte KLINKERT,Q63764562,Person,Brigitte KLINKERT,,,fr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Keheliya RAMBUKWELLA,Q6383477,Person,Keheliya RAMBUKWELLA,,,lk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ariadna MONTIEL Reyes,Q63857028,Person,Ariadna MONTIEL Reyes,,,mx,,,,,,CIA World Leaders,2023-11-09T21:58:18,2023-12-04T21:58:26,2023-11-09T21:58:18
KHAWAJA Muhammad Asif,Q6401038,Person,KHAWAJA Muhammad Asif,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ferdinand NGOH NGOH,Q64019739,Person,Ferdinand NGOH NGOH,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alexander SCHALLENBERG,Q64168538,Person,Alexander SCHALLENBERG,,,at,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
NAWAF al-Ahmad al-Jabir al-Sabah,Q641805,Person,NAWAF al-Ahmad al-Jabir al-Sabah,,,kw,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Onkokame Kitso MOKAILA,Q6418347,Person,Onkokame Kitso MOKAILA,,,bw,,,,,,CIA World Leaders,2023-09-28T12:01:37,2023-12-04T21:58:26,2023-09-28T12:01:37
Patricio DONOSO Chiriboga,Q64225789,Person,Patricio DONOSO Chiriboga,,,ec,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Francisco BUSTILLO,Q6436401,Person,Francisco BUSTILLO,,,uy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Maruja GORDAY DE VILLALOBOS,Q64374205,Person,Maruja GORDAY DE VILLALOBOS,,,pa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
