name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Radwan Abdillahi BAHDON,Q110573030,Person,Radwan Abdillahi BAHDON,,,dj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohamed Warsama DIRIEH,Q110573031,Person,Mohamed Warsama DIRIEH,,,dj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Safia Mohamed Ali GADILEH,Q110573038,Person,Safia Mohamed Ali GADILEH,,,dj,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Hassan Mohamed KAMIL,Q110573039,Person,Hassan Mohamed KAMIL,,,dj,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Ramon MARTINEZ de la Guardia,Q110628731,Person,Ramon MARTINEZ de la Guardia,,,pa,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Markova CONCEPCION,Q110628768,Person,Markova CONCEPCION,,,pa,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Hector ALEXANDER,Q110628776,Person,Hector ALEXANDER,,,pa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Elia Beatrice ASSOUMACOU,Q110634975,Person,Elia Beatrice ASSOUMACOU,,,mg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jovana TRENCHEVSKA,Q110636372,Person,Jovana TRENCHEVSKA,,,mk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Juan Carlos MUNOZ,Q110636946,Person,Juan Carlos MUNOZ,,,cl,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Antonia ORELLANA,Q110637131,Person,Antonia ORELLANA,,,cl,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Paulina BRANDBERG,Q110656367,Person,Paulina BRANDBERG,,,se,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bagayoko Aminata TRAORE,Q110665543,Person,Bagayoko Aminata TRAORE,,,ml,,,,,,CIA World Leaders,2023-08-24T12:02:27,2023-12-04T21:58:26,2023-08-24T12:02:27
Paul-Henri Sandaogo DAMIBA,Q110666454,Person,Paul-Henri Sandaogo DAMIBA,,,bf,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Masangu Bibi MULOKO Mireille,Q110770477,Person,Masangu Bibi MULOKO Mireille,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
WANG Yi,Q11086812,Person,WANG Yi,,,cn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Marie-Helene Mathey Boo LOWUMBA,Q110877108,Person,Marie-Helene Mathey Boo LOWUMBA,,,cd,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Georgi GVOZDEYKOV,Q110907275,Person,Georgi GVOZDEYKOV,,,bg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Zsuzsanna HORVATH,Q110915195,Person,Zsuzsanna HORVATH,,,hu,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Patricia GORDON-PAMPLIN,Q110993786,Person,Patricia GORDON-PAMPLIN,,,bm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Janio ROSALES Alegria,Q111199924,Person,Janio ROSALES Alegria,,,gt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Federico GONZALEZ,Q111200944,Person,Federico GONZALEZ,,,py,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Emmerson Dambudzo MNANGAGWA,Q111328421,Person,Emmerson Dambudzo MNANGAGWA,,,zw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Helena CARREIRAS,Q111346739,Person,Helena CARREIRAS,,,pt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Duarte CORDEIRO,Q111349255,Person,Duarte CORDEIRO,,,pt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ibrahim TALBA MALLA,Q111387122,Person,Ibrahim TALBA MALLA,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Zakariaou NJOYA,Q111387509,Person,Zakariaou NJOYA,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Benoit NDONG SOUMHET,Q111387687,Person,Benoit NDONG SOUMHET,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Henri ETOUNDI Essomba,Q111395559,Person,Henri ETOUNDI Essomba,,,cm,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
