name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Margareth MENEZES,us-cia-brazil-margareth-menezes-minister-of-culture,Person,Margareth MENEZES,,,br,,,,,,CIA World Leaders,2023-09-21T12:01:52,2023-12-04T21:58:26,2023-09-21T12:01:52
Marina SILVA,us-cia-brazil-marina-silva-minister-of-the-environment,Person,Marina SILVA,,,br,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mauro VIEIRA,us-cia-brazil-mauro-vieira-minister-of-foreign-affairs,Person,Mauro VIEIRA,,,br,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nisia TRINDADE,us-cia-brazil-nisia-trindade-minister-of-health,Person,Nisia TRINDADE,,,br,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Paulo MUCIO Monteiro,us-cia-brazil-paulo-mucio-monteiro-minister-of-defense,Person,Paulo MUCIO Monteiro,,,br,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ronaldo COSTA FILHO,us-cia-brazil-ronaldo-costa-filho-permanent-representative-to-the-un-new-york,Person,Ronaldo COSTA FILHO,,,br,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Silvio ALMEIDA,us-cia-brazil-silvio-almeida-minister-of-human-rights,Person,Silvio ALMEIDA,,,br,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Simone TIBET,us-cia-brazil-simone-tibet-minister-of-planning,Person,Simone TIBET,,,br,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Waldez GOES,us-cia-brazil-waldez-goes-minister-of-regional-development-integration,Person,Waldez GOES,,,br,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Wellington DIAS,us-cia-brazil-wellington-dias-minister-of-social-development,Person,Wellington DIAS,,,br,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdul Ghafar ISMAIL,us-cia-brunei-abdul-ghafar-ismail-permanent-representative-to-the-un-new-york,Person,Abdul Ghafar ISMAIL,,,bn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Abdullah Manaf METUSSIN,us-cia-brunei-abdullah-manaf-metussin-minister-of-primary-resources-tourism,Person,Abdullah Manaf METUSSIN,,,bn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ahmaddin Abdullah RAHMAN,us-cia-brunei-ahmaddin-abdullah-rahman-minister-of-home-affairs,Person,Ahmaddin Abdullah RAHMAN,,,bn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Al-Muhtadee BILLAH,us-cia-brunei-al-muhtadee-billah-senior-minister-in-the-prime-minister-s-office,Person,Al-Muhtadee BILLAH,,,bn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
