name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Abba SANYANG,us-cia-gambia-the-abba-sanyang-minister-of-lands-regional-government,Person,Abba SANYANG,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdoulie JOBE,us-cia-gambia-the-abdoulie-jobe-minister-of-petroleum-energy,Person,Abdoulie JOBE,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Adama BARROW,us-cia-gambia-the-adama-barrow-president,Person,Adama BARROW,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alieu Badara JOOF,us-cia-gambia-the-alieu-badara-joof-vice-president,Person,Alieu Badara JOOF,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bakary BADGIE,us-cia-gambia-the-bakary-badgie-minister-of-youth-sports,Person,Bakary BADGIE,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Claudiana COLE,us-cia-gambia-the-claudiana-cole-minister-of-basic-secondary-education,Person,Claudiana COLE,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Dawda JALLOW,us-cia-gambia-the-dawda-jallow-minister-of-justice-attorney-general,Person,Dawda JALLOW,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Demba SABALLY,us-cia-gambia-the-demba-sabally-minister-of-agriculture,Person,Demba SABALLY,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ebrima SILLAH,us-cia-gambia-the-ebrima-sillah-minister-of-transport-works-infrastructure,Person,Ebrima SILLAH,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Fatou KINTEH,us-cia-gambia-the-fatou-kinteh-minister-of-gender-children-social-welfare,Person,Fatou KINTEH,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Hamat BAH,us-cia-gambia-the-hamat-bah-minister-of-tourism-culture,Person,Hamat BAH,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Lamin QUEEN,us-cia-gambia-the-lamin-queen-minister-of-information,Person,Lamin QUEEN,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Lang YABOU,us-cia-gambia-the-lang-yabou-permanent-representative-to-the-un-new-york,Person,Lang YABOU,,,gm,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Musa S. DRAMMEH,us-cia-gambia-the-musa-s-drammeh-minister-of-fisheries-water-resources-national-assembly-matters,Person,Musa S. DRAMMEH,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ousman BAH,us-cia-gambia-the-ousman-bah-minister-of-communications-digital-economy,Person,Ousman BAH,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Pierre GOMEZ,us-cia-gambia-the-pierre-gomez-minister-of-higher-education-research-science-technology,Person,Pierre GOMEZ,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Siaka SONKO,us-cia-gambia-the-siaka-sonko-minister-of-the-interior,Person,Siaka SONKO,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Davit BAKRADZE,us-cia-georgia-davit-bakradze-permanent-representative-to-the-un-new-york,Person,Davit BAKRADZE,,,ge,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Davit ZALKALIANI,us-cia-georgia-davit-zalkaliani-ambassador-to-the-us,Person,Davit ZALKALIANI,,,ge,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Grigol LILUASHVILI,us-cia-georgia-grigol-liluashvili-director-state-security-service,Person,Grigol LILUASHVILI,,,ge,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Otar SHAMUGIA,us-cia-georgia-otar-shamugia-minister-of-environment-protection-agriculture,Person,Otar SHAMUGIA,,,ge,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Salome ZOURABICHVILI,us-cia-georgia-salome-zourabichvili-president,Person,Salome ZOURABICHVILI,,,ge,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Andreas MICHAELIS,us-cia-germany-andreas-michaelis-ambassador-to-the-us,Person,Andreas MICHAELIS,,,de,,,,,,CIA World Leaders,2023-09-21T12:01:52,2023-12-04T21:58:26,2023-09-21T12:01:52
Annalena BAERBOCK,us-cia-germany-annalena-baerbock-minister-of-foreign-affairs,Person,Annalena BAERBOCK,,,de,,,,,,CIA World Leaders,2023-09-21T12:01:52,2023-12-04T21:58:26,2023-09-21T12:01:52
Antje LEENDERTSE,us-cia-germany-antje-leendertse-permanent-representative-to-the-un-new-york,Person,Antje LEENDERTSE,,,de,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Boris PISTORIUS,us-cia-germany-boris-pistorius-minister-of-defense,Person,Boris PISTORIUS,,,de,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Cem OEZDEMIR,us-cia-germany-cem-oezdemir-minister-of-food-agriculture,Person,Cem OEZDEMIR,,,de,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Hubertus HEIL,us-cia-germany-hubertus-heil-minister-of-labor-social-affairs,Person,Hubertus HEIL,,,de,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Joachim NAGEL,us-cia-germany-joachim-nagel-president-bundesbank,Person,Joachim NAGEL,,,de,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
