name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Eric RWIGAMBA,us-cia-rwanda-eric-rwigamba-minister-of-state-for-agriculture-animal-resources,Person,Eric RWIGAMBA,,,rw,,,,,,CIA World Leaders,2023-08-31T12:01:28,2023-12-04T21:58:26,2023-08-31T12:01:28
Evode UWIZEYIMANA,us-cia-rwanda-evode-uwizeyimana-minister-of-state-in-charge-of-constitutional-legal-affairs,Person,Evode UWIZEYIMANA,,,rw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Francine TUMUSHIME,us-cia-rwanda-francine-tumushime-minister-of-lands-forestry,Person,Francine TUMUSHIME,,,rw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gaspard TWAGIRAYEZU,us-cia-rwanda-gaspard-twagirayezu-minister-of-education,Person,Gaspard TWAGIRAYEZU,,,rw,,,,,,CIA World Leaders,2023-08-31T12:01:28,2023-12-04T21:58:26,2023-08-31T12:01:28
Germaine KAMAYIRESE,us-cia-rwanda-germaine-kamayirese-minister-of-state-for-energy-water,Person,Germaine KAMAYIRESE,,,rw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ildephonse MUSAFIRI,us-cia-rwanda-ildephonse-musafiri-minister-of-agriculture-animal-resources,Person,Ildephonse MUSAFIRI,,,rw,,,,,,CIA World Leaders,2023-09-21T12:01:52,2023-12-04T21:58:26,2023-09-21T12:01:52
James KABAREBE,us-cia-rwanda-james-kabarebe-minister-of-state-in-charge-of-regional-cooperation,Person,James KABAREBE,,,rw,,,,,,CIA World Leaders,2023-10-05T12:02:47,2023-12-04T21:58:26,2023-10-05T12:02:47
Jean de Dieu UWIHANGANYE,us-cia-rwanda-jean-de-dieu-uwihanganye-minister-of-state-in-charge-of-transport,Person,Jean de Dieu UWIHANGANYE,,,rw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jeanine MUNYESHULI,us-cia-rwanda-jeanine-munyeshuli-minister-of-state-for-public-investment-resource-mobilization-at-the-ministry-of-economic-planning-and-finance,Person,Jeanine MUNYESHULI,,,rw,,,,,,CIA World Leaders,2023-08-31T12:01:28,2023-12-04T21:58:26,2023-08-31T12:01:28
Jeannette BAYISENGE,us-cia-rwanda-jeannette-bayisenge-minister-of-public-service-labor,Person,Jeannette BAYISENGE,,,rw,,,,,,CIA World Leaders,2023-08-31T12:01:28,2023-12-04T21:58:26,2023-08-31T12:01:28
Johnston BUSINGYE,us-cia-rwanda-johnston-busingye-attorney-general,Person,Johnston BUSINGYE,,,rw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Judith UWIZEYE,us-cia-rwanda-judith-uwizeye-minister-in-the-office-of-the-president,Person,Judith UWIZEYE,,,rw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Juvenal MARIZAMUNDA,us-cia-rwanda-juvenal-marizamunda-minister-of-defense,Person,Juvenal MARIZAMUNDA,,,rw,,,,,,CIA World Leaders,2023-08-17T18:03:14,2023-12-04T21:58:26,2023-08-17T18:03:14
Olivier NDUHUNGIREHE,us-cia-rwanda-olivier-nduhungirehe-minister-of-state-in-charge-of-the-east-african-community,Person,Olivier NDUHUNGIREHE,,,rw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Olivier RWAMUKWAYA,us-cia-rwanda-olivier-rwamukwaya-minister-of-state-for-technical-vocational-education-training,Person,Olivier RWAMUKWAYA,,,rw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Patrick NDIMUBANZI,us-cia-rwanda-patrick-ndimubanzi-minister-of-state-in-charge-of-primary-health-care,Person,Patrick NDIMUBANZI,,,rw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Patrick NYAMVUMBA,us-cia-rwanda-patrick-nyamvumba-minister-of-internal-security,Person,Patrick NYAMVUMBA,,,rw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
