name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
PHIRAPHAN Saliratthawiphak,NK-2JwoHkECHUUPBaeE2oWTcs,Person,PHIRAPHAN Saliratthawiphak,,,th,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
Mouna Osman ADEN,NK-2PoZSAJihfqTtzdBcpm4BD,Person,Mouna Osman ADEN,,,dj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
TALAL al-Khalid al-Sabah,NK-2fJ7ELmmMCGXT4LgQdceQE,Person,TALAL al-Khalid al-Sabah,,,kw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
SUZUKI Shunichi,NK-2jaCT6PUtcJrRzpLtJ6dRp,Person,SUZUKI Shunichi,,,jp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdul KABIR,NK-2wawvj9NxP8CCjj8hPXpso,Person,Abdul KABIR,,,af,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KONO Taro,NK-32CPg3eHta6Nm9pLuMf5cs,Person,KONO Taro,,,jp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Corinne CAHEN,NK-35mcGEsLHDHvTaQ3Pv4ZpX,Person,Corinne CAHEN,,,lu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yariv LEVIN,NK-38uVz4a7SVtSRATqhdnVJw,Person,Yariv LEVIN,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
CHARLES III,NK-3GNEq2LTXxN2eip8qT9GpL,Person,CHARLES III,,,gb,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Margo Reminisse DEIYE,NK-3YGKyhqS4cRSurPkuSQPeo,Person,Margo Reminisse DEIYE,,,nr,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
TANI Koichi,NK-3ZJSzk6QfEfVzogb8dFsYk,Person,TANI Koichi,,,jp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
HAN Zheng,NK-42WgzZv6ePmh8rrdzB85cQ,Person,HAN Zheng,,,cn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Jan TINETTI,NK-43nvVTF8G6JGC8Ve3oh749,Person,Jan TINETTI,,,nz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
SETTHA Thawisin,NK-4CCuQiUrbzLCkgtVrHz2Cw,Person,SETTHA Thawisin,,,th,,,,,,CIA World Leaders,2023-09-14T12:01:28,2023-12-04T21:58:26,2023-09-14T12:01:28
G. Kishan REDDY,NK-4GgunF7ukat2ctTnHSV4JX,Person,G. Kishan REDDY,,,in,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
YAR PYAE,NK-4NFns2CfSjnAde5v4WGxHe,Person,YAR PYAE,,,mm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
ZHAO Kezhi,NK-4Ne8MeNB8LxX8MfcFo8auv,Person,ZHAO Kezhi,,,cn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Tony BURKE,NK-4UrEhmXXmuNdt73HuVZ9Qm,Person,Tony BURKE,,,au,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Eamon RYAN,NK-4WmHaxiGd2ozLp2Hk43g6w,Person,Eamon RYAN,,,ie,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Damiano BELEFFI,NK-4byCYvCUkWJ8gwgcSLQXrE,Person,Damiano BELEFFI,,,sm,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Felix MOLOUA,NK-4m2cbrfCD6aYSMK9VG8M3E,Person,Felix MOLOUA,,,cf,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Pierre DARTOUT,NK-4voNKSQsTzMoMcNBjSNVLx,Person,Pierre DARTOUT,,,mc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jitendra SINGH,NK-4xWhsB8VnhFEkEXCCLjMwf,Person,Jitendra SINGH,,,in,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sigrid KAAG,NK-54MGpxoAEE2NF3bjmYqdrk,Person,Sigrid KAAG,,,nl,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sabine MONAUNI,NK-559xsHTWCHx4zWpEXSnb9Y,Person,Sabine MONAUNI,,,li,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
"Ferdinand MARCOS, Jr.",NK-5CJELHFgscinQHLVrMqhVs,Person,"Ferdinand MARCOS, Jr.",,,ph,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
