name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Tinte ITINTEANG,us-cia-kiribati-tinte-itinteang-minister-for-health-medical-services,Person,Tinte ITINTEANG,,,ki,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
CHAE Song Hak,us-cia-korea-north-chae-song-hak-president-central-bank,Person,CHAE Song Hak,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
CHOE Kang,us-cia-korea-north-choe-kang-chairman-state-price-commission,Person,CHOE Kang,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
CHOE Kyong Chol,us-cia-korea-north-choe-kyong-chol-minister-of-public-health,Person,CHOE Kyong Chol,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
HAN Jong Hyok,us-cia-korea-north-han-jong-hyok-member-spa-standing-committee,Person,HAN Jong Hyok,,,kp,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
HAN Ryong Guk,us-cia-korea-north-han-ryong-guk-minister-of-forestry,Person,HAN Ryong Guk,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
IM Kyong Jae,us-cia-korea-north-im-kyong-jae-minister-of-urban-management,Person,IM Kyong Jae,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
JANG Chun Song,us-cia-korea-north-jang-chun-song-minister-of-railways,Person,JANG Chun Song,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
JIN Kum Song,us-cia-korea-north-jin-kum-song-minister-of-labor,Person,JIN Kum Song,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
JO Sok Chol,us-cia-korea-north-jo-sok-chol-chairman-state-commission-of-quality-management,Person,JO Sok Chol,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
JO Sok Ho,us-cia-korea-north-jo-sok-ho-chairman-capital-city-construction-commission,Person,JO Sok Ho,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
JO Yong Won,us-cia-korea-north-jo-yong-won-member-sac,Person,JO Yong Won,,,kp,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
JON Hak Chol,us-cia-korea-north-jon-hak-chol-minister-of-coal-industry,Person,JON Hak Chol,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
JON Sung Guk,us-cia-korea-north-jon-sung-guk-vice-premier-cabinet,Person,JON Sung Guk,,,kp,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
JU Yong Il,us-cia-korea-north-ju-yong-il-minister-of-information-industry,Person,JU Yong Il,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KANG Chol Gu,us-cia-korea-north-kang-chol-gu-minister-of-shipbuilding,Person,KANG Chol Gu,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KANG Jong Gwan,us-cia-korea-north-kang-jong-gwan-minister-of-land-maritime-transport,Person,KANG Jong Gwan,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KANG Yun Sok,us-cia-korea-north-kang-yun-sok-vice-chairman-spa-standing-committee,Person,KANG Yun Sok,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KIM Chang Sok,us-cia-korea-north-kim-chang-sok-minister-of-light-industry,Person,KIM Chang Sok,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KIM Chol Ha,us-cia-korea-north-kim-chol-ha-minister-of-chemical-industry,Person,KIM Chol Ha,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KIM Chol Su,us-cia-korea-north-kim-chol-su-minister-of-mining-industry,Person,KIM Chol Su,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KIM Chung Gol,us-cia-korea-north-kim-chung-gol-minister-of-metallurgical-industry,Person,KIM Chung Gol,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KIM Chung Song,us-cia-korea-north-kim-chung-song-minister-of-national-natural-resources-development,Person,KIM Chung Song,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KIM Il Guk,us-cia-korea-north-kim-il-guk-minister-of-physical-culture-sports,Person,KIM Il Guk,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KIM Jae Ryong,us-cia-korea-north-kim-jae-ryong-chairman-state-inspection-commission,Person,KIM Jae Ryong,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KIM Jong Nam,us-cia-korea-north-kim-jong-nam-minister-of-machine-building-industry,Person,KIM Jong Nam,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KIM Jong Sun,us-cia-korea-north-kim-jong-sun-member-spa-standing-committee,Person,KIM Jong Sun,,,kp,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
KIM Kum Chol,us-cia-korea-north-kim-kum-chol-secretary-general-cabinet-secretariat,Person,KIM Kum Chol,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KIM Song Jun,us-cia-korea-north-kim-song-jun-minister-of-land-environmental-protection,Person,KIM Song Jun,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
