name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Aristides ROYO Sanchez,Q665630,Person,Aristides ROYO Sanchez,,,pa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Oleksandr KUBRAKOV,Q66809451,Person,Oleksandr KUBRAKOV,,,ua,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kristof SZALAY-BOBROVNICZKY,Q66813321,Person,Kristof SZALAY-BOBROVNICZKY,,,hu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Louis-Paul MOTAZE,Q6686503,Person,Louis-Paul MOTAZE,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Luis Alberto HEBER,Q6700272,Person,Luis Alberto HEBER,,,uy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Luis Gilberto MURILLO Urrutia,Q6700653,Person,Luis Gilberto MURILLO Urrutia,,,co,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Rene Francis MERINO Monroy,Q67054108,Person,Rene Francis MERINO Monroy,,,sv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mehriban ALIYEVA,Q671930,Person,Mehriban ALIYEVA,,,az,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Veronica MACAMO,Q6722501,Person,Veronica MACAMO,,,mz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mahamudu BAWUMIA,Q6733078,Person,Mahamudu BAWUMIA,,,gh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Chris HEATON-HARRIS,Q673322,Person,Chris HEATON-HARRIS,,,gb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mahinda AMARAWEERA,Q6734019,Person,Mahinda AMARAWEERA,,,lk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kassim MAJALIWA,Q6737420,Person,Kassim MAJALIWA,,,tz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
MOHAMAD MALIKI Bin Osman,Q6743667,Person,MOHAMAD MALIKI Bin Osman,,,sg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Fernando GRANDE-MARLASKA Gomez,Q6746375,Person,Fernando GRANDE-MARLASKA Gomez,,,es,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
