name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Juan Antonio BRICENO,NK-QjZrHRZ2A9JbdBsTsdbZPk,Person,Juan Antonio BRICENO,,,bz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdul Ghani BERADER,NK-Qy7dPtPbsYQKDiC4xYjZ5K,Person,Abdul Ghani BERADER,,,af,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bisher KHASAWNEH,NK-RTxWMiktazHNLGTHxEgJZr,Person,Bisher KHASAWNEH,,,jo,,,,,,CIA World Leaders,2023-10-26T21:57:24,2023-12-04T21:58:26,2023-10-26T21:57:24
Cevdet YILMAZ,NK-RXxdLKkSJjf6osmK2C52JG,Person,Cevdet YILMAZ,,,tr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Walter BALUJA García,NK-RXye829sDW5dwqGgR7p2wR,Person,Walter BALUJA García,,,cu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sakiasi Raisevu DITOKA,NK-RdncdifyjduBGAYPfr6SzB,Person,Sakiasi Raisevu DITOKA,,,fj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
NISHIMURA Yasutoshi,NK-RoApdepuRVYfey6pFu2LPw,Person,NISHIMURA Yasutoshi,,,jp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Michael HIGGINS,NK-SM4HVNwaasbieA3ruQhGTT,Person,Michael HIGGINS,,,ie,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Aydarus Qasim al-ZUBAYDI,NK-SMafsEDUiRJ72b52cAtGTa,Person,Aydarus Qasim al-ZUBAYDI,,,ye,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Matt KEOGH,NK-SWCw4Tgv3UPbnEBniYBhAp,Person,Matt KEOGH,,,au,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KHALID bin Muhammad al-Atiyah,NK-SYyJzFpAiuMhDWRC8yV4Gb,Person,KHALID bin Muhammad al-Atiyah,,,qa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Amit SHAH,NK-SgRVccJsNcxYgFvrMbNNGJ,Person,Amit SHAH,,,in,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Viola AMHERD,NK-SnAhhkmmS9mtu3NivQPATM,Person,Viola AMHERD,,,ch,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-08-16T06:02:46
