name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Cheikh Oumar HANN,us-cia-senegal-cheikh-oumar-hann-minister-of-national-education,Person,Cheikh Oumar HANN,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Doudou KA,us-cia-senegal-doudou-ka-minister-of-air-transport-airport-infrastructure-development,Person,Doudou KA,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Fatou DIANE,us-cia-senegal-fatou-diane-minister-of-women-family-gender-child-protection,Person,Fatou DIANE,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gallo BA,us-cia-senegal-gallo-ba-minister-of-public-administration-renovation-of-public-service,Person,Gallo BA,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Macky SALL,us-cia-senegal-macky-sall-president,Person,Macky SALL,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mamadou TALLA,us-cia-senegal-mamadou-talla-minister-of-local-authorities-development-land-use-planning,Person,Mamadou TALLA,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mame Mbaye Ka NIANG,us-cia-senegal-mame-mbaye-ka-niang-minister-of-tourism-leisure,Person,Mame Mbaye Ka NIANG,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mansour KANE,us-cia-senegal-mansour-kane-ambassador-to-the-us,Person,Mansour KANE,,,sn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Mariama SARR,us-cia-senegal-mariama-sarr-minister-of-employment-vocational-integration-apprenticeship-integration,Person,Mariama SARR,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Moussa Bocar THIAM,us-cia-senegal-moussa-bocar-thiam-minister-of-communication-telecommunications-posts-the-digital-economy,Person,Moussa Bocar THIAM,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Moustapha DIOP,us-cia-senegal-moustapha-diop-minister-of-industrial-development-small-and-medium-industries,Person,Moustapha DIOP,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Oulimata SARR,us-cia-senegal-oulimata-sarr-minister-of-economy-planning-cooperation,Person,Oulimata SARR,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Papa Amadou NDIAYE,us-cia-senegal-papa-amadou-ndiaye-minister-of-handicrafts-informal-sector-transformation,Person,Papa Amadou NDIAYE,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Papa Sagna MBAYE,us-cia-senegal-papa-sagna-mbaye-minister-of-fisheries-maritime-economy,Person,Papa Sagna MBAYE,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Pape Malick NDOUR,us-cia-senegal-pape-malick-ndour-minister-of-youth-entrepreneurship-employment,Person,Pape Malick NDOUR,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Samba SY,us-cia-senegal-samba-sy-minister-of-work-social-dialogue-relations-with-institutions,Person,Samba SY,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sidiki KABA,us-cia-senegal-sidiki-kaba-minister-of-the-armed-forces,Person,Sidiki KABA,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yankhoba Issa DIOP,us-cia-senegal-yankhoba-issa-diop-minister-of-water-sanitation,Person,Yankhoba Issa DIOP,,,sn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ana BRNABIC,us-cia-serbia-ana-brnabic-prime-minister,Person,Ana BRNABIC,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Branko RUZIC,us-cia-serbia-branko-ruzic-minister-of-education,Person,Branko RUZIC,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Darija KISIC,us-cia-serbia-darija-kisic-minister-of-family-welfare-demography,Person,Darija KISIC,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Dubravka DJEDOVIC,us-cia-serbia-dubravka-djedovic-minister-of-mining-energy,Person,Dubravka DJEDOVIC,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Goran VESIC,us-cia-serbia-goran-vesic-minister-of-construction-transport-infrastructure,Person,Goran VESIC,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Husein MEMIC,us-cia-serbia-husein-memic-minister-of-tourism-youth,Person,Husein MEMIC,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Irena VUJOVIC,us-cia-serbia-irena-vujovic-minister-of-environmental-protection,Person,Irena VUJOVIC,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jelena BEGOVIC,us-cia-serbia-jelena-begovic-minister-of-science-technological-development-innovation,Person,Jelena BEGOVIC,,,rs,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Maja GOJKOVIC,us-cia-serbia-maja-gojkovic-minister-of-culture,Person,Maja GOJKOVIC,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Marko DJURIC,us-cia-serbia-marko-djuric-ambassador-to-the-us,Person,Marko DJURIC,,,rs,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Nemanja STEVANOVIC,us-cia-serbia-nemanja-stevanovic-permanent-representative-to-the-un-new-york,Person,Nemanja STEVANOVIC,,,rs,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
