name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Geoffrey WEVER,us-cia-aruba-geoffrey-wever-minister-of-economic-affairs-communication-sustainable-development,Person,Geoffrey WEVER,,,aw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Glenbert CROES,us-cia-aruba-glenbert-croes-minister-of-labour-integration-energy,Person,Glenbert CROES,,,aw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jeanette SEMELEER,us-cia-aruba-jeanette-semeleer-president-central-bank,Person,Jeanette SEMELEER,,,aw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rocco TJON,us-cia-aruba-rocco-tjon-minister-of-justice-social-affairs,Person,Rocco TJON,,,aw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ursell ARENDS,us-cia-aruba-ursell-arends-minister-of-integrity-nature-transport-elderly-care,Person,Ursell ARENDS,,,aw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Xiomara MADURO,us-cia-aruba-xiomara-maduro-minister-of-finance-culture,Person,Xiomara MADURO,,,aw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Andrew GILES,us-cia-australia-andrew-giles-minister-for-immigration-citizenship-multicultural-affairs,Person,Andrew GILES,,,au,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Catherine KING,us-cia-australia-catherine-king-minister-for-infrastructure-transport-regional-development-local-government,Person,Catherine KING,,,au,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Don FARRELL,us-cia-australia-don-farrell-minister-for-trade-tourism,Person,Don FARRELL,,,au,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ed HUSIC,us-cia-australia-ed-husic-minister-for-industry-science,Person,Ed HUSIC,,,au,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jason CLARE,us-cia-australia-jason-clare-minister-for-education,Person,Jason CLARE,,,au,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jim CHALMERS,us-cia-australia-jim-chalmers-treasurer,Person,Jim CHALMERS,,,au,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Kevin RUDD,us-cia-australia-kevin-rudd-ambassador-to-the-us,Person,Kevin RUDD,,,au,,,,,,CIA World Leaders,2023-09-21T12:01:52,2023-12-04T21:58:26,2023-09-21T12:01:52
Kristy MCBAIN,us-cia-australia-kristy-mcbain-minister-for-regional-development-local-government-territories,Person,Kristy MCBAIN,,,au,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Linda BURNEY,us-cia-australia-linda-burney-minister-for-indigenous-australians,Person,Linda BURNEY,,,au,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mark BUTLER,us-cia-australia-mark-butler-minister-for-health-and-aged-care,Person,Mark BUTLER,,,au,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mark DREYFUS,us-cia-australia-mark-dreyfus-attorney-general,Person,Mark DREYFUS,,,au,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Penny WONG,us-cia-australia-penny-wong-minister-for-foreign-affairs,Person,Penny WONG,,,au,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Philip LOWE,us-cia-australia-philip-lowe-governor-reserve-bank-of-australia,Person,Philip LOWE,,,au,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Stephen JONES,us-cia-australia-stephen-jones-minister-for-financial-services,Person,Stephen JONES,,,au,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alma ZADIC,us-cia-austria-alma-zadic-minister-for-justice,Person,Alma ZADIC,,,at,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gerhard KARNER,us-cia-austria-gerhard-karner-minister-for-the-interior,Person,Gerhard KARNER,,,at,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Johannes RAUCH,us-cia-austria-johannes-rauch-minister-for-social-affairs-health-care-consumer-protection,Person,Johannes RAUCH,,,at,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Karl NEHAMMER,us-cia-austria-karl-nehammer-chancellor,Person,Karl NEHAMMER,,,at,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Klaudia TANNER,us-cia-austria-klaudia-tanner-minister-for-defense,Person,Klaudia TANNER,,,at,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Magnus BRUNNER,us-cia-austria-magnus-brunner-minister-for-finance,Person,Magnus BRUNNER,,,at,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Martin KOCHER,us-cia-austria-martin-kocher-minister-for-labor-economy,Person,Martin KOCHER,,,at,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Petra SCHNEEBAUER,us-cia-austria-petra-schneebauer-ambassador-to-the-us,Person,Petra SCHNEEBAUER,,,at,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Robert HOLZMANN,us-cia-austria-robert-holzmann-governor-austrian-national-bank,Person,Robert HOLZMANN,,,at,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
