name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Syed Mohsin ALI,us-cia-bangladesh-syed-mohsin-ali-minister-of-social-welfare,Person,Syed Mohsin ALI,,,bd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Tofail AHMED,us-cia-bangladesh-tofail-ahmed-minister-of-commerce,Person,Tofail AHMED,,,bd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yeafesh OSMAN,us-cia-bangladesh-yeafesh-osman-minister-of-science-technology,Person,Yeafesh OSMAN,,,bd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Adrian FORDE,us-cia-barbados-adrian-forde-minister-of-environment-national-beautification,Person,Adrian FORDE,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Chantal Munroe KNIGHT,us-cia-barbados-chantal-munroe-knight-minister-in-the-office-of-the-prime-minister,Person,Chantal Munroe KNIGHT,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Charles GRIFFITH,us-cia-barbados-charles-griffith-minister-of-youth-sports-community-empowerment,Person,Charles GRIFFITH,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Colin JORDAN,us-cia-barbados-colin-jordan-minister-of-labor-social-security-third-sector,Person,Colin JORDAN,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Dale MARSHALL,us-cia-barbados-dale-marshall-minister-of-legal-affairs-attorney-general-with-responsibility-for-the-police,Person,Dale MARSHALL,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Davidson ISHMAEL,us-cia-barbados-davidson-ishmael-minister-of-industry-innovation-science-smart-technology,Person,Davidson ISHMAEL,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Dwight SUTHERLAND,us-cia-barbados-dwight-sutherland-minister-of-housing-lands-maintenance,Person,Dwight SUTHERLAND,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Francois JACKMAN,us-cia-barbados-francois-jackman-permanent-representative-to-the-un-new-york,Person,Francois JACKMAN,,,bb,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
G.P. Ian GOODING-EDGHILL,us-cia-barbados-g-p-ian-gooding-edghill-minister-of-health-wellness,Person,G.P. Ian GOODING-EDGHILL,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Indar WEIR,us-cia-barbados-indar-weir-minister-of-agriculture-food-nutrition-security,Person,Indar WEIR,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jerome WALCOTT,us-cia-barbados-jerome-walcott-minister-of-foreign-affairs-foreign-trade,Person,Jerome WALCOTT,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kay MCCONNEY,us-cia-barbados-kay-mcconney-minister-of-education-technological-vocational-training,Person,Kay MCCONNEY,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kerrie SYMMONDS,us-cia-barbados-kerrie-symmonds-minister-of-energy-small-business-entrepreneurship,Person,Kerrie SYMMONDS,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Lisa CUMMINS,us-cia-barbados-lisa-cummins-minister-of-tourism-international-transport,Person,Lisa CUMMINS,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mia MOTTLEY,us-cia-barbados-mia-mottley-prime-minister,Person,Mia MOTTLEY,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Noel LYNCH,us-cia-barbados-noel-lynch-ambassador-to-the-us,Person,Noel LYNCH,,,bb,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Ronald TOPPIN,us-cia-barbados-ronald-toppin-minister-of-international-business-industry,Person,Ronald TOPPIN,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ryan STRAUGHN,us-cia-barbados-ryan-straughn-minister-of-finance-economic-development,Person,Ryan STRAUGHN,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sandra MASON,us-cia-barbados-sandra-mason-president,Person,Sandra MASON,,,bb,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Wilfred ABRAHAMS,us-cia-barbados-wilfred-abrahams-minister-of-home-affairs-information,Person,Wilfred ABRAHAMS,,,bb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
