name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Paul VAN TIGCHELT,us-cia-belgium-paul-van-tigchelt-deputy-prime-minister,Person,Paul VAN TIGCHELT,,,be,,,,,,CIA World Leaders,2023-11-30T21:57:02,2023-12-04T21:58:26,2023-11-30T21:57:02
Paul VAN TIGCHELT,us-cia-belgium-paul-van-tigchelt-minister-of-justice-the-north-sea,Person,Paul VAN TIGCHELT,,,be,,,,,,CIA World Leaders,2023-11-30T21:57:02,2023-12-04T21:58:26,2023-11-30T21:57:02
PHILIPPE,us-cia-belgium-philippe-king,Person,PHILIPPE,,,be,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Pierre WUNSCH,us-cia-belgium-pierre-wunsch-governor-national-bank-of-belgium,Person,Pierre WUNSCH,,,be,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Zakia KHATTABI,us-cia-belgium-zakia-khattabi-minister-of-climate-the-environment-sustainable-development-green-deal,Person,Zakia KHATTABI,,,be,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abelardo MAI,us-cia-belize-abelardo-mai-minister-of-agriculture-food-security-enterprise,Person,Abelardo MAI,,,bz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Andre PEREZ,us-cia-belize-andre-perez-minister-of-the-blue-economy-civil-aviation,Person,Andre PEREZ,,,bz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Anthony MAHLER,us-cia-belize-anthony-mahler-minister-of-tourism-disapora-relations,Person,Anthony MAHLER,,,bz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Carlos Cecil FULLER,us-cia-belize-carlos-cecil-fuller-permanent-representative-to-the-un-new-york,Person,Carlos Cecil FULLER,,,bz,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Florencio MARIN,us-cia-belize-florencio-marin-minister-of-national-defense-border-security,Person,Florencio MARIN,,,bz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Julius ESPAT,us-cia-belize-julius-espat-minister-of-infrastructure-development-housing,Person,Julius ESPAT,,,bz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
