name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Emilie ENGER MEHL,us-cia-norway-emilie-enger-mehl-minister-of-justice-public-security,Person,Emilie ENGER MEHL,,,no,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Erling SANDE,us-cia-norway-erling-sande-minister-of-local-government-regional-development,Person,Erling SANDE,,,no,,,,,,CIA World Leaders,2023-10-26T21:57:24,2023-12-04T21:58:26,2023-10-26T21:57:24
Espen BARTH EIDE,us-cia-norway-espen-barth-eide-minister-of-foreign-affairs,Person,Espen BARTH EIDE,,,no,,,,,,CIA World Leaders,2023-10-26T21:57:24,2023-12-04T21:58:26,2023-10-26T21:57:24
Geir POLLESTAD,us-cia-norway-geir-pollestad-minister-of-food-agriculture,Person,Geir POLLESTAD,,,no,,,,,,CIA World Leaders,2023-08-31T12:01:28,2023-12-04T21:58:26,2023-08-31T12:01:28
HARALD V,us-cia-norway-harald-v-king,Person,HARALD V,,,no,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Jonas Gahr STORE,us-cia-norway-jonas-gahr-store-prime-minister,Person,Jonas Gahr STORE,,,no,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kari Ness NORDTUN,us-cia-norway-kari-ness-nordtun-minister-of-education,Person,Kari Ness NORDTUN,,,no,,,,,,CIA World Leaders,2023-10-26T21:57:24,2023-12-04T21:58:26,2023-10-26T21:57:24
Kjersti TOPPE,us-cia-norway-kjersti-toppe-minister-of-children-families,Person,Kjersti TOPPE,,,no,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Lubna JAFFERY,us-cia-norway-lubna-jaffery-minister-of-culture-equality,Person,Lubna JAFFERY,,,no,,,,,,CIA World Leaders,2023-08-31T12:01:28,2023-12-04T21:58:26,2023-08-31T12:01:28
Merete Field BRATTESTED,us-cia-norway-merete-field-brattested-permanent-representative-to-the-un-new-york,Person,Merete Field BRATTESTED,,,no,,,,,,CIA World Leaders,2023-08-31T12:01:28,2023-12-04T21:58:26,2023-08-31T12:01:28
Sandra BORCH,us-cia-norway-sandra-borch-minister-of-research-higher-education,Person,Sandra BORCH,,,no,,,,,,CIA World Leaders,2023-08-31T12:01:28,2023-12-04T21:58:26,2023-08-31T12:01:28
Terje Lien AASLAND,us-cia-norway-terje-lien-aasland-minister-of-petroleum-energy,Person,Terje Lien AASLAND,,,no,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
