name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Abdourahmane CISSE,Q18384617,Person,Abdourahmane CISSE,,,ci,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
SITI Nurbaya Bakar,Q18421248,Person,SITI Nurbaya Bakar,,,id,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Aleksander JEVSEK,Q18488039,Person,Aleksander JEVSEK,,,si,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
TAMIM bin Hamad Al Thani,Q1855372,Person,TAMIM bin Hamad Al Thani,,,qa,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-08-16T06:02:46
Wolfgang SCHMIDT,Q18633046,Person,Wolfgang SCHMIDT,,,de,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Frank VANDENBROUCKE,Q186931,Person,Frank VANDENBROUCKE,,,be,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Guillermo Alfonso JARAMILLO,Q18716315,Person,Guillermo Alfonso JARAMILLO,,,co,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bezalel SMOTRICH,Q18759744,Person,Bezalel SMOTRICH,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ehsan Ur Rehman MAZARI,Q18763792,Person,Ehsan Ur Rehman MAZARI,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Chaudhary Tariq Bashir CHEEMA,Q18815900,Person,Chaudhary Tariq Bashir CHEEMA,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mian Riaz Hussain PIRZADA,Q18815902,Person,Mian Riaz Hussain PIRZADA,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sajid Hussain TURI,Q18816156,Person,Sajid Hussain TURI,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Galit Distel ATBARYAN,Q18822566,Person,Galit Distel ATBARYAN,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mamadou TANGARA,Q1888110,Person,Mamadou TANGARA,,,gm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Marco BUSCHMANN,Q1893672,Person,Marco BUSCHMANN,,,de,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
A. Joy GRANT,Q18978033,Person,A. Joy GRANT,,,bz,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Sorin Mihai GRINDEANU,Q19003460,Person,Sorin Mihai GRINDEANU,,,ro,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jose Manuel ZELAYA Rosales,Q191060,Person,Jose Manuel ZELAYA Rosales,,,hn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
