name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Peeni HENARE,NK-mV5E88CUS8n3GSxJsCiYPP,Person,Peeni HENARE,,,nz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Duncan WEBB,NK-mYaUSL2SHotREDc2PnebCB,Person,Duncan WEBB,,,nz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yoav KISCH,NK-mj44rBGFx45XRZsQZtYiqF,Person,Yoav KISCH,,,il,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rasit MEREDOW,NK-nNHZHYmRWadsG86hKexDN8,Person,Rasit MEREDOW,,,tm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jacek SASIN,NK-nRzZ5RwDKmU6ACqn2V59JM,Person,Jacek SASIN,,,pl,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yerulan ZHAMAUBAYEV,NK-nUHTwwzLJnFhTHUHzi84CU,Person,Yerulan ZHAMAUBAYEV,,,kz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rene Emmanuel SADI,NK-nbqqPQJtEzvhx7pxPxpwJz,Person,Rene Emmanuel SADI,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Oscar Manuel Silvera Martinez,NK-njXsNim3f2ePb8XS6bpBm9,Person,Oscar Manuel Silvera Martinez,,,cu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Daniel RISCH,NK-npzGfBjU2dbd5iSKJNTHYU,Person,Daniel RISCH,,,li,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ebba BUSCH,NK-nqANUaespvPHubTNdvXCGz,Person,Ebba BUSCH,,,se,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Richard MARLES,NK-nu7oLmKCizzRR7EuypwHf9,Person,Richard MARLES,,,au,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
ANUTHIN Chanwirakun,NK-nvam7D48BAwbRmYRYyCV7B,Person,ANUTHIN Chanwirakun,,,th,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-09-14T12:01:28
Taneti MAAMAU,NK-oBM2sQusf7C5Xz7kG7ibLn,Person,Taneti MAAMAU,,,ki,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Harin FERNANDO,NK-oDfvr7AfbTCMSGGfgr9EFe,Person,Harin FERNANDO,,,lk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Riikka PURRA,NK-oF4GeuBwmZ48fT9n6SN3BK,Person,Riikka PURRA,,,fi,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gabriel BORIC Font,NK-oGeSZ9ss5cfqXAMjZ4qii3,Person,Gabriel BORIC Font,,,cl,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Vasiliy Alekseyevich NEBENZYA,Q1000053,Person,Vasiliy Alekseyevich NEBENZYA,,,ru,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Simon CHELUGUI,Q100146396,Person,Simon CHELUGUI,,,ke,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sadio CAMARA,Q100152366,Person,Sadio CAMARA,,,ml,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nayef al-FAYEZ,Q100258645,Person,Nayef al-FAYEZ,,,jo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohcine JAZOULI,Q100326685,Person,Mohcine JAZOULI,,,ma,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Loub Yacout ZAIDOU,Q100364484,Person,Loub Yacout ZAIDOU,,,km,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ewelina Dobrowolska,Q100435418,Person,Ewelina Dobrowolska,,,lt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Tete ANTONIO,Q100575931,Person,Tete ANTONIO,,,ao,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jeton SHAQIRI,Q100605105,Person,Jeton SHAQIRI,,,mk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Tomislav MOMIROVIC,Q100848615,Person,Tomislav MOMIROVIC,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ya’ara SAKS,Q100937829,Person,Ya’ara SAKS,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Maja POPOVIC,Q100996171,Person,Maja POPOVIC,,,rs,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Justin VALENTIN,Q101007296,Person,Justin VALENTIN,,,sc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
