name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
MOHAMAD Hasan,us-cia-malaysia-mohamad-hasan-minister-of-defense,Person,MOHAMAD Hasan,,,my,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Mohamad NA’IM Mokhtar,us-cia-malaysia-mohamad-na-im-mokhtar-minister-in-the-prime-minister-s-department-for-religious-affairs,Person,Mohamad NA’IM Mokhtar,,,my,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
MOHAMAD Sabu,us-cia-malaysia-mohamad-sabu-minister-of-agriculture-food-security,Person,MOHAMAD Sabu,,,my,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nancy SHUKRI,us-cia-malaysia-nancy-shukri-minister-of-women-family-community-development,Person,Nancy SHUKRI,,,my,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
NAZRI Aziz,us-cia-malaysia-nazri-aziz-ambassador-to-the-us,Person,NAZRI Aziz,,,my,,,,,,CIA World Leaders,2023-08-03T12:02:59,2023-12-04T21:58:26,2023-08-03T12:02:59
NGA Kor Ming,us-cia-malaysia-nga-kor-ming-minister-of-local-government-development,Person,NGA Kor Ming,,,my,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nik NAZIMI Nik Ahmad,us-cia-malaysia-nik-nazimi-nik-ahmad-minister-of-natural-resources-environment-climate-change,Person,Nik NAZIMI Nik Ahmad,,,my,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
RAFIZI Ramli,us-cia-malaysia-rafizi-ramli-minister-of-economy,Person,RAFIZI Ramli,,,my,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
ZAFRUL Tengku Abdul Aziz,us-cia-malaysia-zafrul-tengku-abdul-aziz-minister-of-international-trade-industry,Person,ZAFRUL Tengku Abdul Aziz,,,my,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
ZALIHA Mustafa,us-cia-malaysia-zaliha-mustafa-minister-of-health,Person,ZALIHA Mustafa,,,my,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Abdulla MAUSOOM,us-cia-maldives-abdulla-mausoom-minister-of-tourism,Person,Abdulla MAUSOOM,,,mv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
