name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Ali Hoseini-KHAMENEI,Q57336,Person,Ali Hoseini-KHAMENEI,,,ir,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Joao Gomes CRAVINHO,Q57343622,Person,Joao Gomes CRAVINHO,,,pt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
HAMAD bin Isa Al Khalifa,Q57352,Person,HAMAD bin Isa Al Khalifa,,,bh,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Andry RAJOELINA,Q57363,Person,Andry RAJOELINA,,,mg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jigme Khesar Namgyel WANGCHUCK,Q57376,Person,Jigme Khesar Namgyel WANGCHUCK,,,bt,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Teodoro OBIANG Nguema Mbasogo,Q57385,Person,Teodoro OBIANG Nguema Mbasogo,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ismail Omar GUELLEH,Q57390,Person,Ismail Omar GUELLEH,,,dj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Daniel ORTEGA Saavedra,Q57402,Person,Daniel ORTEGA Saavedra,,,ni,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alassane Dramane OUATTARA,Q57413,Person,Alassane Dramane OUATTARA,,,ci,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Aikaterini SAKELLAROPOULOU,Q57415743,Person,Aikaterini SAKELLAROPOULOU,,,gr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Denis SASSOU-Nguesso,Q57418,Person,Denis SASSOU-Nguesso,,,cg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
HANS ADAM II,Q57454,Person,HANS ADAM II,,,li,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Joan-Enric VIVES i SICILIA,Q57473,Person,Joan-Enric VIVES i SICILIA,,,ad,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Gurbanguly BERDIMUHAMEDOW,Q57530,Person,Gurbanguly BERDIMUHAMEDOW,,,tm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Albert MURASIRA,Q57586146,Person,Albert MURASIRA,,,rw,,,,,,CIA World Leaders,2023-08-31T12:01:28,2023-12-04T21:58:26,2023-08-31T12:01:28
Hilary ONEK,Q5761037,Person,Hilary ONEK,,,ug,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Orazio SCHILLACI,Q57615236,Person,Orazio SCHILLACI,,,it,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
LEE Hsien Loong,Q57643,Person,LEE Hsien Loong,,,sg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jose Maria Pereira NEVES,Q57649,Person,Jose Maria Pereira NEVES,,,cv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
MUHAMMAD BIN RASHID Al Maktum,Q57655,Person,MUHAMMAD BIN RASHID Al Maktum,,,ae,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Zoran MILANOVIC,Q57687,Person,Zoran MILANOVIC,,,hr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Faustin-Archange TOUADERA,Q57758,Person,Faustin-Archange TOUADERA,,,cf,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ralph Everard GONSALVES,Q57800,Person,Ralph Everard GONSALVES,,,vc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Shavkat MIRZIYOYEV,Q57808,Person,Shavkat MIRZIYOYEV,,,uz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Roosevelt SKERRIT,Q57823,Person,Roosevelt SKERRIT,,,dm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Armen PAMBUKHCHYAN,Q57998505,Person,Armen PAMBUKHCHYAN,,,am,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Silvia CALVO ARMENGOL,Q58009929,Person,Silvia CALVO ARMENGOL,,,ad,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
David CHOQUEHUANCA Cespedes,Q58136,Person,David CHOQUEHUANCA Cespedes,,,bo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
SALMAN bin Hamad Al Khalifa,Q58140,Person,SALMAN bin Hamad Al Khalifa,,,bh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
