name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Jamoliddin ABDULLOZODA,us-cia-tajikistan-jamoliddin-abdullozoda-minister-of-health-social-protection,Person,Jamoliddin ABDULLOZODA,,,tj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jonibek HIKMAT,us-cia-tajikistan-jonibek-hikmat-permanent-representative-to-the-un-new-york,Person,Jonibek HIKMAT,,,tj,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Matlubakhon SATTORIYON,us-cia-tajikistan-matlubakhon-sattoriyon-deputy-prime-minister,Person,Matlubakhon SATTORIYON,,,tj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Muzaffar ASHURIYON,us-cia-tajikistan-muzaffar-ashuriyon-minister-of-justice,Person,Muzaffar ASHURIYON,,,tj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Qohir RASULZODA,us-cia-tajikistan-qohir-rasulzoda-prime-minister,Person,Qohir RASULZODA,,,tj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Qurbon HAKIMZODA,us-cia-tajikistan-qurbon-hakimzoda-minister-of-agriculture,Person,Qurbon HAKIMZODA,,,tj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rahim SAIDZODA,us-cia-tajikistan-rahim-saidzoda-minister-of-education-science,Person,Rahim SAIDZODA,,,tj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ramazon RAHIMZODA,us-cia-tajikistan-ramazon-rahimzoda-minister-of-internal-affairs,Person,Ramazon RAHIMZODA,,,tj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Saymumin YATIMOV,us-cia-tajikistan-saymumin-yatimov-chairman-state-committee-for-national-security,Person,Saymumin YATIMOV,,,tj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sherali KABIROV,us-cia-tajikistan-sherali-kabirov-minister-of-industry-new-technologies,Person,Sherali KABIROV,,,tj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sherali MIRZO,us-cia-tajikistan-sherali-mirzo-minister-of-defense,Person,Sherali MIRZO,,,tj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sirojiddin MUHRIDDIN,us-cia-tajikistan-sirojiddin-muhriddin-minister-of-foreign-affairs,Person,Sirojiddin MUHRIDDIN,,,tj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sulaymon ZIYOZODA,us-cia-tajikistan-sulaymon-ziyozoda-deputy-prime-minister,Person,Sulaymon ZIYOZODA,,,tj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Usmonali USMONZODA,us-cia-tajikistan-usmonali-usmonzoda-deputy-prime-minister,Person,Usmonali USMONZODA,,,tj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
