name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Fahd bin Abdallah bin Abd al-Latif al-MUBARAK,us-cia-saudi-arabia-fahd-bin-abdallah-bin-abd-al-latif-al-mubarak-governor-saudi-central-bank,Person,Fahd bin Abdallah bin Abd al-Latif al-MUBARAK,,,sa,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Faysal bin Fadel bin Mohsen Al-IBRAHIM,us-cia-saudi-arabia-faysal-bin-fadel-bin-mohsen-al-ibrahim-minister-of-economy-planning,Person,Faysal bin Fadel bin Mohsen Al-IBRAHIM,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Faysal bin FARHAN,us-cia-saudi-arabia-faysal-bin-farhan-minister-of-foreign-affairs,Person,Faysal bin FARHAN,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Hamad bin Muhammad bin Hamad al-SHAYKH,us-cia-saudi-arabia-hamad-bin-muhammad-bin-hamad-al-shaykh-minister-of-education,Person,Hamad bin Muhammad bin Hamad al-SHAYKH,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ibrahim al-ASSAF,us-cia-saudi-arabia-ibrahim-al-assaf-minister-of-state,Person,Ibrahim al-ASSAF,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Isam bin Saad bin SAYID,us-cia-saudi-arabia-isam-bin-saad-bin-sayid-minister-of-state,Person,Isam bin Saad bin SAYID,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Khalid bin Abd al-Aziz al-Falih,us-cia-saudi-arabia-khalid-bin-abd-al-aziz-al-falih-minister-of-investment,Person,Khalid bin Abd al-Aziz al-Falih,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Khalid bin Abd al-Rahman al-ISA,us-cia-saudi-arabia-khalid-bin-abd-al-rahman-al-isa-minister-of-state,Person,Khalid bin Abd al-Rahman al-ISA,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
MANSUR BIN MITIB bin Abd al-Aziz Al Saud,us-cia-saudi-arabia-mansur-bin-mitib-bin-abd-al-aziz-al-saud-minister-of-state,Person,MANSUR BIN MITIB bin Abd al-Aziz Al Saud,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Muhammad al-JADAN,us-cia-saudi-arabia-muhammad-al-jadan-minister-of-finance,Person,Muhammad al-JADAN,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Muhammad bin Abd al-Malik AL AL-SHAYKH,us-cia-saudi-arabia-muhammad-bin-abd-al-malik-al-al-shaykh-minister-of-state,Person,Muhammad bin Abd al-Malik AL AL-SHAYKH,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Muhammd bin Faysal bin Jabir ABU SAQ,us-cia-saudi-arabia-muhammd-bin-faysal-bin-jabir-abu-saq-minister-of-state,Person,Muhammd bin Faysal bin Jabir ABU SAQ,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Musaid bin Muhammad al-AYBAN,us-cia-saudi-arabia-musaid-bin-muhammad-al-ayban-minister-of-state,Person,Musaid bin Muhammad al-AYBAN,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mutalib bin Abdallah al-NAFISA,us-cia-saudi-arabia-mutalib-bin-abdallah-al-nafisa-minister-of-state,Person,Mutalib bin Abdallah al-NAFISA,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
RIMA bint Bandar bin Abd al-Aziz Al Saud,us-cia-saudi-arabia-rima-bint-bandar-bin-abd-al-aziz-al-saud-ambassador-to-the-us,Person,RIMA bint Bandar bin Abd al-Aziz Al Saud,,,sa,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Salih bin Abd al-Aziz bin Muhammad bin Ibrahim AL AL-SHAYKH,us-cia-saudi-arabia-salih-bin-abd-al-aziz-bin-muhammad-bin-ibrahim-al-al-shaykh-minister-of-state,Person,Salih bin Abd al-Aziz bin Muhammad bin Ibrahim AL AL-SHAYKH,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Salih bin Nasir bin Ali Al-JASIR,us-cia-saudi-arabia-salih-bin-nasir-bin-ali-al-jasir-minister-of-transport,Person,Salih bin Nasir bin Ali Al-JASIR,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Tawfiq bin Fawzan al-RABIAH,us-cia-saudi-arabia-tawfiq-bin-fawzan-al-rabiah-minister-of-the-haj-and-umrah,Person,Tawfiq bin Fawzan al-RABIAH,,,sa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
