name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Pastor Micha ONDO Bile,Q58151,Person,Pastor Micha ONDO Bile,,,gq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
OSMAN Saleh Mohammed,Q58163,Person,OSMAN Saleh Mohammed,,,er,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Edmond HAXHINASTO,Q58180,Person,Edmond HAXHINASTO,,,al,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Maya FERNANDEZ Allende,Q5818156,Person,Maya FERNANDEZ Allende,,,cl,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bruno RODRIGUEZ Parrilla,Q58183,Person,Bruno RODRIGUEZ Parrilla,,,cu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sergey Viktorovich LAVROV,Q58217,Person,Sergey Viktorovich LAVROV,,,ru,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Henri EYEBE AYISSI,Q58236,Person,Henri EYEBE AYISSI,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mahamoud Ali YOUSSOUF,Q58256,Person,Mahamoud Ali YOUSSOUF,,,dj,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jose Rafael OJEDA Duran,Q58336815,Person,Jose Rafael OJEDA Duran,,,mx,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Roman MEYER Falcon,Q58338863,Person,Roman MEYER Falcon,,,mx,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ilze Indriksone,Q58371485,Person,Ilze Indriksone,,,lv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Janis VITENBERGS,Q58371528,Person,Janis VITENBERGS,,,lv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Radovan VISKOVIC,Q58416549,Person,Radovan VISKOVIC,,,ba,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Victor VILLALOBOS Arambula,Q58461400,Person,Victor VILLALOBOS Arambula,,,mx,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
