name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Salam Muhammad SAFFAF,us-cia-syria-salam-muhammad-saffaf-minister-of-admin-development,Person,Salam Muhammad SAFFAF,,,sy,,,,,,CIA World Leaders,2023-08-31T12:01:28,2023-12-04T21:58:26,2023-08-31T12:01:28
Suhail Muhammad ABDALLATIF,us-cia-syria-suhail-muhammad-abdallatif-minister-of-public-works-housing,Person,Suhail Muhammad ABDALLATIF,,,sy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Tammam RA'D,us-cia-syria-tammam-ra-d-minister-of-water-resources,Person,Tammam RA'D,,,sy,,,,,,CIA World Leaders,2023-08-31T12:01:28,2023-12-04T21:58:26,2023-08-31T12:01:28
Zuhair KHAZIM,us-cia-syria-zuhair-khazim-minister-of-transport,Person,Zuhair KHAZIM,,,sy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
CHANG Ching-wen,us-cia-taiwan-chang-ching-wen-minister-atomic-energy-council,Person,CHANG Ching-wen,,,tw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
CHANG Jing-sen,us-cia-taiwan-chang-jing-sen-minister-without-portfolio,Person,CHANG Jing-sen,,,tw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
CHANG Tzi-chin,us-cia-taiwan-chang-tzi-chin-minister-environmental-protection-admin,Person,CHANG Tzi-chin,,,tw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
CHEN Chi-chung,us-cia-taiwan-chen-chi-chung-minister-council-of-agriculture,Person,CHEN Chi-chung,,,tw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
CHEN Chu,us-cia-taiwan-chen-chu-president-control-yuan,Person,CHEN Chu,,,tw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
CHEN Tsung-yen,us-cia-taiwan-chen-tsung-yen-spokesperson-executive-yuan,Person,CHEN Tsung-yen,,,tw,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
CHEN Yaw-shyang,us-cia-taiwan-chen-yaw-shyang-minister-national-communications-commission,Person,CHEN Yaw-shyang,,,tw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
CHIU Kuo-cheng,us-cia-taiwan-chiu-kuo-cheng-minister-of-national-defense,Person,CHIU Kuo-cheng,,,tw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
CHIU Tai-san,us-cia-taiwan-chiu-tai-san-minister-mainland-affairs-council,Person,CHIU Tai-san,,,tw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
CHOU Yuan-ching (a.k.a. Icyang Parod),us-cia-taiwan-chou-yuan-ching-a-k-a-icyang-parod-minister-council-of-indigenous-peoples,Person,CHOU Yuan-ching (a.k.a. Icyang Parod),,,tw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
CHU Tzer-ming,us-cia-taiwan-chu-tzer-ming-minister-directorate-general-of-budget-accounting-statistics,Person,CHU Tzer-ming,,,tw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
CHUANG Tsui-yun,us-cia-taiwan-chuang-tsui-yun-minister-of-finance,Person,CHUANG Tsui-yun,,,tw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
DENG Chen-chung (a.k.a. John C.C. DENG),us-cia-taiwan-deng-chen-chung-a-k-a-john-c-c-deng-minister-without-portfolio,Person,DENG Chen-chung (a.k.a. John C.C. DENG),,,tw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
FENG Shih-kuan,us-cia-taiwan-feng-shih-kuan-minister-veterans-affairs-council,Person,FENG Shih-kuan,,,tw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
HO Pei-shan,us-cia-taiwan-ho-pei-shan-deputy-secretary-general-executive-yuan,Person,HO Pei-shan,,,tw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
HSIAO Bi-khim,us-cia-taiwan-hsiao-bi-khim-representative-to-the-us,Person,HSIAO Bi-khim,,,tw,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
