name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Allen CHASTENET,us-cia-saint-lucia-allen-chastenet-minister-for-economic-growth-job-creation-external-affairs-the-public-service,Person,Allen CHASTENET,,,lc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Elizabeth Darius CLARKE,us-cia-saint-lucia-elizabeth-darius-clarke-ambassador-to-the-us,Person,Elizabeth Darius CLARKE,,,lc,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Emma HIPPOLYTE,us-cia-saint-lucia-emma-hippolyte-minister-for-commerce-manufacturing-business-development-cooperatives-consumer-affairs,Person,Emma HIPPOLYTE,,,lc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kenson Joel CASIMIR,us-cia-saint-lucia-kenson-joel-casimir-minister-for-youth-development-sports,Person,Kenson Joel CASIMIR,,,lc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Leslie MONDESIR,us-cia-saint-lucia-leslie-mondesir-attorney-general,Person,Leslie MONDESIR,,,lc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Menissa RAMBALLY,us-cia-saint-lucia-menissa-rambally-permanent-representative-to-the-un-new-york,Person,Menissa RAMBALLY,,,lc,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Moses Jn. BAPTISTE,us-cia-saint-lucia-moses-jn-baptiste-minister-for-health-wellness-elderly-affairs,Person,Moses Jn. BAPTISTE,,,lc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Neville CENAC,us-cia-saint-lucia-neville-cenac-governor-general,Person,Neville CENAC,,,lc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Philip J. PIERRE,us-cia-saint-lucia-philip-j-pierre-prime-minister,Person,Philip J. PIERRE,,,lc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Wayne GIRARD,us-cia-saint-lucia-wayne-girard-minister-for-finance-economic-development-youth-economy,Person,Wayne GIRARD,,,lc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Camillo GONSALVES,us-cia-saint-vincent-and-the-grenadines-camillo-gonsalves-minister-of-finance-economic-planning-information-technology,Person,Camillo GONSALVES,,,vc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
