name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Tarek BELARIBI,us-cia-algeria-tarek-belaribi-minister-of-housing-urban-planning-the-city,Person,Tarek BELARIBI,,,dz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yacine MERABI,us-cia-algeria-yacine-merabi-minister-of-vocational-training-education,Person,Yacine MERABI,,,dz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yacine OUALID,us-cia-algeria-yacine-oualid-minister-del-for-startups-the-knowledge-economy,Person,Yacine OUALID,,,dz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yahya BOUKHARI,us-cia-algeria-yahya-boukhari-secretary-general-of-the-cabinet,Person,Yahya BOUKHARI,,,dz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yasmine HAMMADI,us-cia-algeria-yasmine-hammadi-minister-of-tourism-handicrafts-family-work,Person,Yasmine HAMMADI,,,dz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Youcef CHERFA,us-cia-algeria-youcef-cherfa-minister-of-labor-employment-social-security,Person,Youcef CHERFA,,,dz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Juan Martinez BENAZET,us-cia-andorra-juan-martinez-benazet-minister-of-health,Person,Juan Martinez BENAZET,,,ad,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Maria UBACH i FONT,us-cia-andorra-maria-ubach-i-font-minister-of-foreign-affairs,Person,Maria UBACH i FONT,,,ad,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Veronica CANALS RIBA,us-cia-andorra-veronica-canals-riba-minister-of-tourism,Person,Veronica CANALS RIBA,,,ad,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ana Maria de SOUSA E SILVA,us-cia-angola-ana-maria-de-sousa-e-silva-secretary-of-the-council-of-ministers,Person,Ana Maria de SOUSA E SILVA,,,ao,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ana Paula do SACRAMENTO NETO,us-cia-angola-ana-paula-do-sacramento-neto-minister-of-social-action-family-promotion-of-women,Person,Ana Paula do SACRAMENTO NETO,,,ao,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Carlos Alberto Gregorio DOS SANTOS,us-cia-angola-carlos-alberto-gregorio-dos-santos-minister-of-public-works-urban-planning-housing,Person,Carlos Alberto Gregorio DOS SANTOS,,,ao,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Carmen Sacramento NETO,us-cia-angola-carmen-sacramento-neto-minister-of-fisheries-marine-resources,Person,Carmen Sacramento NETO,,,ao,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Dionisio Manuel da FONSECA,us-cia-angola-dionisio-manuel-da-fonseca-minister-of-territorial-administration,Person,Dionisio Manuel da FONSECA,,,ao,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Esperanca Francisco DA COSTA,us-cia-angola-esperanca-francisco-da-costa-vice-president,Person,Esperanca Francisco DA COSTA,,,ao,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Felipe Silva de Pina ZAU,us-cia-angola-felipe-silva-de-pina-zau-minister-of-culture-tourism,Person,Felipe Silva de Pina ZAU,,,ao,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
