name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Achille BASSILEKIN III,Q108038959,Person,Achille BASSILEKIN III,,,cm,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Pham Minh CHINH,Q10806940,Person,Pham Minh CHINH,,,vn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Anatolie TOPALA,Q108084522,Person,Anatolie TOPALA,,,md,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Marina GONCALVES,Q108119897,Person,Marina GONCALVES,,,pt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sihem Boughdiri NEMSIA,Q108159069,Person,Sihem Boughdiri NEMSIA,,,tn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-10-26T21:57:24
Iuliana CANTARAGIU,Q108213030,Person,Iuliana CANTARAGIU,,,md,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Anatolie NOSATII,Q108213037,Person,Anatolie NOSATII,,,md,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Dumitru BUDIANSCHI,Q108214555,Person,Dumitru BUDIANSCHI,,,md,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mamadi DOUMBOUYA,Q108418519,Person,Mamadi DOUMBOUYA,,,gn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Marie Chantal NIJIMBERE,Q108421869,Person,Marie Chantal NIJIMBERE,,,bi,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohammad HASSAN Akhund,Q108444479,Person,Mohammad HASSAN Akhund,,,af,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdallah BOU HABIB,Q108504531,Person,Abdallah BOU HABIB,,,lb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Issam SHARAFEDDINE,Q108508043,Person,Issam SHARAFEDDINE,,,lb,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jean-Arthur REGIBEAU,Q108535340,Person,Jean-Arthur REGIBEAU,,,be,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Valentine UWAMARIYA,Q108571050,Person,Valentine UWAMARIYA,,,rw,,,,,,CIA World Leaders,2023-08-31T12:01:28,2023-12-04T21:58:26,2023-08-31T12:01:28
