name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Hessa BUHUMAID,us-cia-united-arab-emirates-hessa-buhumaid-minister-of-state-without-portfolio,Person,Hessa BUHUMAID,,,ae,,,,,,CIA World Leaders,2023-10-05T12:02:47,2023-12-04T21:58:26,2023-10-05T12:02:47
Jaber Muhammad Ghanem al-SUWAIDI,us-cia-united-arab-emirates-jaber-muhammad-ghanem-al-suwaidi-minister-of-state-without-portfolio,Person,Jaber Muhammad Ghanem al-SUWAIDI,,,ae,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Khalid Muhammad BALAMA,us-cia-united-arab-emirates-khalid-muhammad-balama-governor-central-bank,Person,Khalid Muhammad BALAMA,,,ae,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Khalifa Shahin al-MARRAR,us-cia-united-arab-emirates-khalifa-shahin-al-marrar-minister-of-state-for-foreign-affairs,Person,Khalifa Shahin al-MARRAR,,,ae,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Lana Zaki NUSAYBA,us-cia-united-arab-emirates-lana-zaki-nusayba-permanent-representative-to-the-un-new-york,Person,Lana Zaki NUSAYBA,,,ae,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Maitha Salim al-SHAMSI,us-cia-united-arab-emirates-maitha-salim-al-shamsi-minister-of-state-without-portfolio,Person,Maitha Salim al-SHAMSI,,,ae,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mariam bint Mohammed ALMHEIRI,us-cia-united-arab-emirates-mariam-bint-mohammed-almheiri-minister-of-climate-change-environment,Person,Mariam bint Mohammed ALMHEIRI,,,ae,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Maryam al-HAMMADI,us-cia-united-arab-emirates-maryam-al-hammadi-minister-of-state-without-portfolio,Person,Maryam al-HAMMADI,,,ae,,,,,,CIA World Leaders,2023-10-05T12:02:47,2023-12-04T21:58:26,2023-10-05T12:02:47
Maryam bint Muhammad ALHAYRI,us-cia-united-arab-emirates-maryam-bint-muhammad-alhayri-minister-of-state-for-food-water-security,Person,Maryam bint Muhammad ALHAYRI,,,ae,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Muhammad Abdallah al-GARGAWI,us-cia-united-arab-emirates-muhammad-abdallah-al-gargawi-minister-of-cabinet-affairs-the-future,Person,Muhammad Abdallah al-GARGAWI,,,ae,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Muhammad bin Ahmad al-BAWARDI,us-cia-united-arab-emirates-muhammad-bin-ahmad-al-bawardi-minister-of-state-for-defense-affairs,Person,Muhammad bin Ahmad al-BAWARDI,,,ae,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Muhammad bin Hadi al-HUSSAINI,us-cia-united-arab-emirates-muhammad-bin-hadi-al-hussaini-minister-of-state-for-financial-affairs,Person,Muhammad bin Hadi al-HUSSAINI,,,ae,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
MUHAMMAD BIN ZAYID Al Nuhayyan,us-cia-united-arab-emirates-muhammad-bin-zayid-al-nuhayyan-president,Person,MUHAMMAD BIN ZAYID Al Nuhayyan,,,ae,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
