name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Guy PARMELIN,us-cia-switzerland-guy-parmelin-chief-federal-dept-of-economic-affairs-education-research,Person,Guy PARMELIN,,,ch,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Thomas JORDAN,us-cia-switzerland-thomas-jordan-chair-swiss-national-bank,Person,Thomas JORDAN,,,ch,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Walter THURNHERR,us-cia-switzerland-walter-thurnherr-federal-chancellor,Person,Walter THURNHERR,,,ch,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Abd al-Qadir JOKHADAR,us-cia-syria-abd-al-qadir-jokhadar-minister-of-industry,Person,Abd al-Qadir JOKHADAR,,,sy,,,,,,CIA World Leaders,2023-08-31T12:01:28,2023-12-04T21:58:26,2023-08-31T12:01:28
Abdullah ABDULLAH,us-cia-syria-abdullah-abdullah-minister-of-state,Person,Abdullah ABDULLAH,,,sy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ahmad al-SAYYID,us-cia-syria-ahmad-al-sayyid-minister-of-justice,Person,Ahmad al-SAYYID,,,sy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ahmad Muhammad BUSTAJI,us-cia-syria-ahmad-muhammad-bustaji-minister-of-state,Person,Ahmad Muhammad BUSTAJI,,,sy,,,,,,CIA World Leaders,2023-08-31T12:01:28,2023-12-04T21:58:26,2023-08-31T12:01:28
‘Ali Mahmud ‘ABBAS,us-cia-syria-ali-mahmud-abbas-minister-of-defense,Person,‘Ali Mahmud ‘ABBAS,,,sy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bashar al-ASAD,us-cia-syria-bashar-al-asad-president,Person,Bashar al-ASAD,,,sy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Boutros AL-HALLAQ,us-cia-syria-boutros-al-hallaq-minister-of-information,Person,Boutros AL-HALLAQ,,,sy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Diala BARAKAT,us-cia-syria-diala-barakat-minister-of-state,Person,Diala BARAKAT,,,sy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Faisal MIQDAD,us-cia-syria-faisal-miqdad-minister-of-foreign-affairs-expatriates,Person,Faisal MIQDAD,,,sy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Firas Hassan QADDUR,us-cia-syria-firas-hassan-qaddur-minister-of-petroleum-mineral-resources,Person,Firas Hassan QADDUR,,,sy,,,,,,CIA World Leaders,2023-08-31T12:01:28,2023-12-04T21:58:26,2023-08-31T12:01:28
Ghassan al-ZAMAL,us-cia-syria-ghassan-al-zamal-minister-of-electricity,Person,Ghassan al-ZAMAL,,,sy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
