name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Robert BOUVIER,us-cia-uruguay-robert-bouvier-minister-of-environment,Person,Robert BOUVIER,,,uy,,,,,,CIA World Leaders,2023-09-21T12:01:52,2023-12-04T21:58:26,2023-09-21T12:01:52
Tabare VIERA,us-cia-uruguay-tabare-viera-minister-of-tourism,Person,Tabare VIERA,,,uy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdulla ARIPOV,us-cia-uzbekistan-abdulla-aripov-prime-minister,Person,Abdulla ARIPOV,,,uz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdulla QOLDOSHEV,us-cia-uzbekistan-abdulla-qoldoshev-minister-of-emergency-situations,Person,Abdulla QOLDOSHEV,,,uz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Adxam IKROMOV,us-cia-uzbekistan-adxam-ikromov-minister-of-youth-policy-sports-development,Person,Adxam IKROMOV,,,uz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Akbar TOSHQULOV,us-cia-uzbekistan-akbar-toshqulov-minister-of-justice,Person,Akbar TOSHQULOV,,,uz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Aziz ABDUHAKIMOV,us-cia-uzbekistan-aziz-abduhakimov-minister-of-natural-resources,Person,Aziz ABDUHAKIMOV,,,uz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bahodir QURBONOV,us-cia-uzbekistan-bahodir-qurbonov-minister-of-defense,Person,Bahodir QURBONOV,,,uz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Baxtiyor SAIDOV,us-cia-uzbekistan-baxtiyor-saidov-minister-of-foreign-affairs,Person,Baxtiyor SAIDOV,,,uz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Behzod MUSAYEV,us-cia-uzbekistan-behzod-musayev-minister-of-employment-poverty-reduction,Person,Behzod MUSAYEV,,,uz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bobir ISLOMOV,us-cia-uzbekistan-bobir-islomov-minister-of-the-mining-industry-geology,Person,Bobir ISLOMOV,,,uz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Botir ZOKIROV,us-cia-uzbekistan-botir-zokirov-minister-of-construction-housing-utilities,Person,Botir ZOKIROV,,,uz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
