name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Clifton GRIMA,us-cia-malta-clifton-grima-minister-for-education-sport-youth-research-and-innovation,Person,Clifton GRIMA,,,mt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Clyde CARUANA,us-cia-malta-clyde-caruana-minister-for-finance-employment,Person,Clyde CARUANA,,,mt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
George VELLA,us-cia-malta-george-vella-president,Person,George VELLA,,,mt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ian BORG,us-cia-malta-ian-borg-minister-for-foreign-and-european-affairs-trade,Person,Ian BORG,,,mt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jo-Etienne ABELA,us-cia-malta-jo-etienne-abela-minister-for-active-aging,Person,Jo-Etienne ABELA,,,mt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Keith AZZOPARDI,us-cia-malta-keith-azzopardi-ambassador-to-the-us,Person,Keith AZZOPARDI,,,mt,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Michael FALZON,us-cia-malta-michael-falzon-minister-for-social-policy-children-s-rights,Person,Michael FALZON,,,mt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Miriam DALLI,us-cia-malta-miriam-dalli-minister-for-the-environment-energy-enterprise-climate-change-and-planning,Person,Miriam DALLI,,,mt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Owen BONNICI,us-cia-malta-owen-bonnici-minister-for-the-national-heritage-the-arts-local-government,Person,Owen BONNICI,,,mt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Robert ABELA,us-cia-malta-robert-abela-prime-minister,Person,Robert ABELA,,,mt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Vanessa FRAZIER,us-cia-malta-vanessa-frazier-permanent-representative-to-the-un-new-york,Person,Vanessa FRAZIER,,,mt,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Casten Ned NEMRA,us-cia-marshall-islands-casten-ned-nemra-minister-of-finance-banking-postal-services,Person,Casten Ned NEMRA,,,mh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
David KABUA,us-cia-marshall-islands-david-kabua-president,Person,David KABUA,,,mh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gerald ZACKIOS,us-cia-marshall-islands-gerald-zackios-ambassador-to-the-us,Person,Gerald ZACKIOS,,,mh,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Hiroshi YAMAMURA,us-cia-marshall-islands-hiroshi-yamamura-minister-of-works-infrastructure-utilities,Person,Hiroshi YAMAMURA,,,mh,,,,,,CIA World Leaders,2023-08-17T18:03:14,2023-12-04T21:58:26,2023-08-17T18:03:14
Jack ADING,us-cia-marshall-islands-jack-ading-minister-of-foreign-affairs-trade,Person,Jack ADING,,,mh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Joe BEJANG,us-cia-marshall-islands-joe-bejang-minister-of-justice-immigration-labor,Person,Joe BEJANG,,,mh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
John SILK,us-cia-marshall-islands-john-silk-minister-of-natural-resources-commerce,Person,John SILK,,,mh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kessai Hesa NOTE,us-cia-marshall-islands-kessai-hesa-note-minister-of-transportation-communication-information-technology,Person,Kessai Hesa NOTE,,,mh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ota KISINO,us-cia-marshall-islands-ota-kisino-minister-of-health-human-services,Person,Ota KISINO,,,mh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sultan KOREAN,us-cia-marshall-islands-sultan-korean-commissioner-bank-of-the-marshall-islands,Person,Sultan KOREAN,,,mh,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Wilbur HEINE,us-cia-marshall-islands-wilbur-heine-minister-of-education-sports-training,Person,Wilbur HEINE,,,mh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Brahim Val Ould Mohamed LENIME,us-cia-mauritania-brahim-val-ould-mohamed-lenime-minister-of-national-education-reform-of-the-education-system,Person,Brahim Val Ould Mohamed LENIME,,,mr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Cisse Mint Cheik Ould BOIDE,us-cia-mauritania-cisse-mint-cheik-ould-boide-ambassador-to-the-us,Person,Cisse Mint Cheik Ould BOIDE,,,mr,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Coumba BA,us-cia-mauritania-coumba-ba-minister-advisor-at-the-presidency,Person,Coumba BA,,,mr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Lalia CAMARA,us-cia-mauritania-lalia-camara-minister-of-environment-sustainable-development,Person,Lalia CAMARA,,,mr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Lam Moctar ELHOUSSEYNI,us-cia-mauritania-lam-moctar-elhousseyni-minister-secretary-general-of-the-government,Person,Lam Moctar ELHOUSSEYNI,,,mr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Lemrabott Ould BENNAHI,us-cia-mauritania-lemrabott-ould-bennahi-minister-of-commerce-industry-tourism,Person,Lemrabott Ould BENNAHI,,,mr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohamed Hanena Ould SIDI,us-cia-mauritania-mohamed-hanena-ould-sidi-minister-of-national-defense,Person,Mohamed Hanena Ould SIDI,,,mr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
